Bus1->Bus2,Bus2->Bus3,Bus3->Bus4,Bus4->Bus5,Bus6->Bus7,Bus7->Bus8,Bus8->Bus9,Bus9->Bus10,Bus10->Bus11,Bus11->Bus12,Bus12->Bus13,Bus13->Bus14,Bus14->Bus15,Bus15->Bus16,Bus16->Bus17,Bus17->Bus18,Bus18->Bus19,Bus19->Bus20,Bus1->Bus6,Bus2->Bus7,Bus3->Bus8,Bus4->Bus9,Bus5->Bus10
0.41809785600272437,0.9371658917638921,0.7094685654455831,0.14333611683066,0.44817438131756787,0.28295793726887025,1.0,0.2727608797086061,1.0,0.8095782683896842,1.0,1.0,0.8267426237173294,0.6538055260704012,0.5029189195827941,0.3251072653464063,0.2129114824932949,0.11206490963886753,1.0,1.0,1.0,1.0,1.0
0.39980566047284083,0.8963735076611069,0.1864129976803069,0.10745133130944277,0.4261451668504211,0.24456064384116963,0.9861701776208367,0.12104315539826094,0.3454501619241099,0.5442379088484766,1.0,0.9250847101617196,0.8435566039339566,0.6656387182894857,0.49945785475829835,0.3337869513455633,0.21195822828727015,0.11111165543284278,1.0,1.0,1.0,1.0,1.0
0.39986228756042663,0.8668367739541525,0.7429542126314254,0.16783484463745024,0.4364315348654985,0.8319128099057569,0.3082958883428237,0.1561424770947928,0.6399448001887403,0.8210180582727761,0.91437674907764,1.0,0.012073070270697827,0.6608854031483954,0.507731868347439,0.32513226417846197,0.2256775789006806,0.11646639272239208,1.0,1.0,1.0,1.0,1.0
0.4266468427178772,0.8824279155070665,0.056018167193781256,0.2643032150606302,0.4275022235714507,0.8333402094283386,1.0,0.24552548981049113,0.7148337720603302,0.8953627623441324,1.0,0.03420833999483857,0.39290740590906187,0.675271196049661,0.5208048374234965,0.3428202944964405,0.23714176760549127,0.12241870297119022,1.0,1.0,1.0,1.0,1.0
0.44181342677552254,0.7069721024318641,0.058509495621640824,0.254497958244249,0.7981821579837518,0.39402488599737373,0.9866712434975147,0.6142161791295377,0.12453897681660674,0.058139281404827305,0.17673274605148653,0.25829766880381555,0.8427751102120137,0.6767400159953304,0.5252755267740178,0.32669030025870727,0.22897187950851858,0.11703971971989595,1.0,1.0,1.0,1.0,1.0
0.4720360288315987,0.8582826637020143,0.02171113196144877,0.10830178562922117,0.546695700605255,0.1350573567650694,1.0,0.6005018068927842,1.0,0.8069764659609718,1.0,1.0,0.8692711020510786,0.7127723883456037,0.5468735539606707,0.34942597615178456,0.2419686744873521,0.11610419297940117,1.0,1.0,1.0,1.0,1.0
0.496585763945696,0.10714232562505115,0.2968386389857654,0.04528999955725394,0.6554125609493887,0.24559769239008092,0.4716430894551049,1.0,1.0,1.0,1.0,1.0,0.7940614016099902,0.6366815700392079,0.4701774562527207,0.2927610521585886,0.2076242628592425,0.10677769000481531,1.0,1.0,1.0,1.0,1.0
0.49898638022682446,0.4487827945877659,0.12168742076009935,0.2038190984329961,0.49592451930259046,0.09764107390144817,0.6196742015854914,1.0,0.10481145411838025,1.0,1.0,1.0,0.81055026724031,0.6569985965977411,0.5056732614644088,0.32508800355487183,0.22737148324142217,0.10911472081397114,1.0,1.0,1.0,1.0,1.0
0.4795474352108916,0.7796313063455685,0.37336006432366603,0.38577489701289996,0.112350158078397,1.0,0.28835313574289995,0.10742580873441057,0.8571076403890904,1.0,1.0,1.0,0.7958497012119675,0.6432779858603619,0.4967254298793952,0.3156904327377459,0.2292682217302814,0.12842164887585422,1.0,1.0,1.0,1.0,1.0
0.45511648827554574,0.945916451640485,0.6445708024792036,0.3143377218540702,0.4376878076167561,0.8474777628441837,0.10676901583369872,0.33100451930125274,0.8188465292327095,1.0,1.0,0.4048644629080814,0.8175494027999206,0.6818636684151588,0.5219141889136856,0.3453065955377604,0.25927232348028484,0.13089667548463968,1.0,1.0,1.0,1.0,1.0
0.3315634922050859,0.07867416575696552,0.15080850326104372,0.20755043440143744,1.0,1.0,0.29324882002413977,0.09414721997800861,0.587903624206447,0.4117743660396072,0.32475628275846974,0.2342542680696546,0.8173046089940479,0.6602861386802155,0.5040521504788174,0.3219444191503291,0.23580124461926716,0.11379335465340028,1.0,1.0,1.0,1.0,1.0
0.46150343579894887,0.22615477562925917,0.14902285854597178,0.06595927846874312,0.6063600156779881,0.1932557331220878,1.0,0.5948432192231025,0.08384640109054926,0.09832996893390882,1.0,0.914166476737243,0.8266947930085023,0.6690441274628863,0.5032200602675412,0.33190667457465495,0.2453338087288088,0.11594585541703782,1.0,1.0,1.0,1.0,1.0
0.49099076033455147,0.1273378891480912,0.16815210271052192,0.08421287602615939,0.43085338290621294,0.8641380907767491,1.0,0.42115436486737634,1.0,1.0,1.0,1.0,0.7967031699295926,0.6532998286350031,0.4723216414691722,0.3062589194046479,0.22424405293050587,0.10543685177062326,1.0,1.0,1.0,1.0,1.0
0.3867229313681167,0.19439652274386893,0.2726079516664965,0.24499018214348225,1.0,1.0,1.0,0.6049519631258412,1.0,1.0,1.0,1.0,0.8453747883527388,0.7000309937917295,0.5339846366289092,0.35214750870633527,0.26737490003855435,0.12491620039462942,1.0,1.0,1.0,1.0,1.0
0.5140306895411118,0.45395955438363655,0.3612634285143405,0.4013226725225792,0.44011182908980007,0.28843296337915597,1.0,1.0,1.0,1.0,1.0,1.0,0.846360894704734,0.7106751603199724,0.5386429417719586,0.35868825766213724,0.26049918404100697,0.11828616604484632,1.0,1.0,1.0,1.0,1.0
0.49274248800202985,0.5226462393622178,0.3613977244896186,0.23555984596575077,1.0,0.5845085012171796,0.10231872881124618,0.49408784476958534,0.5532136912556438,1.0,1.0,1.0,0.8515415739786966,0.6994563061351864,0.5247906567571865,0.36127272497863433,0.2688889038533123,0.12926045701433977,1.0,1.0,1.0,1.0,1.0
0.46728076018079245,0.45694211492117554,0.25446397445534036,0.5057379153713386,0.11919523676840109,0.2961343522961322,1.0,0.16952441906082186,1.0,1.0,1.0,1.0,0.8410663589500753,0.6873465404593367,0.5034046832529697,0.3250885754439085,0.23341000410640245,0.09909457865825862,1.0,1.0,1.0,1.0,1.0
0.4579860209220508,0.5455840218155374,0.7152296452854926,0.38632897276742717,1.0,0.5614514554580805,0.17511965043640956,0.2231082031959124,0.7229838694596412,0.8958849041371831,1.0,1.0,0.28240033595213443,0.6390809594396148,0.48500403987267454,0.32420633604871785,0.24499108170183825,0.10198504400551701,1.0,1.0,1.0,1.0,1.0
0.31180628052587783,0.37926816957556575,0.6494739496484639,0.4556126972905313,0.45247955344162294,0.8730056500678235,0.051512390882685215,0.34922301599299044,0.8440156017676962,1.0,0.648572962948492,1.0,0.8141619114454733,0.6519760746779659,0.48071746351784134,0.3133210960137943,0.23735102218258672,0.10587244231427995,1.0,1.0,1.0,1.0,1.0
0.5008686220086717,0.6427464865407118,0.372909981882778,0.31881153392260997,0.29800684810802774,1.0,0.2997400680077804,1.0,1.0,1.0,1.0,1.0,0.8519022369678342,0.7024807020893428,0.5225885414954521,0.3517180098641211,0.2559271634980836,0.10777118006065248,1.0,1.0,1.0,1.0,1.0
0.5214321014047609,0.8052871713231318,0.7307175526891967,0.44102388221208966,0.44624234620459574,0.10423577531872051,0.6037994595339978,1.0,0.29915370295662796,1.0,1.0,1.0,0.8609067185695564,0.7004992297842783,0.5106017552574332,0.35036759079768015,0.25374148884256537,0.09690425367356766,1.0,1.0,1.0,1.0,1.0
0.5190011152743331,0.8826123023337709,1.0,0.3997853044187985,0.4546061354126923,0.07887066683714365,0.6063490312382604,1.0,0.29939017491552933,1.0,1.0,1.0,0.8266646485217046,0.6799668142191345,0.5072107938009355,0.3440416731084879,0.23960590266501094,0.08814306714331506,1.0,1.0,1.0,1.0,1.0
0.49549503812077866,1.0,0.8923737565174599,0.5352977083234923,1.0,0.5926973231790867,0.11925584566045108,1.0,1.0,1.0,1.0,1.0,0.791762376304047,0.6328846661780857,0.4745307793429287,0.3228296699920324,0.23714301937830715,0.10360507195927167,1.0,1.0,1.0,1.0,1.0
0.46869856738188,0.9762050731957744,1.0,0.9973771943603644,0.9971644004366781,0.5913743217649827,0.10828504084309952,0.49469215375146885,1.0,0.6933716926871842,1.0,1.0,0.8312774683708783,0.6716534771101855,0.4892140099938697,0.3358375997233257,0.24426087821209894,0.10007429837795843,1.0,1.0,1.0,1.0,1.0
0.45872033783245003,0.9539531914147634,1.0,0.6263549329956708,0.45857708876978487,0.3110057656554582,1.0,1.0,0.8470024810087603,1.0,0.524829035577938,1.0,0.7753130208207455,0.6094535184279491,0.44074345414685556,0.28871886668801505,0.20901589826287764,0.08196936715328265,1.0,1.0,1.0,1.0,1.0
0.47268301788860806,0.9850905694853511,1.0,1.0,0.45122721994825477,0.6225041663765903,0.07387812635719511,0.47216967370679613,0.8577755230703342,1.0,0.6489809052089222,1.0,0.8118600073210591,0.6497759896828824,0.4880625907538657,0.34240821527156096,0.2479799758322697,0.10319204248145925,1.0,1.0,1.0,1.0,1.0
0.49930249432815926,1.0,1.0,0.8818657565401349,0.5203876700512541,0.11207126407233227,0.5916478226169002,1.0,0.11468683187213864,1.0,1.0,1.0,0.8359241489413402,0.6694018699168995,0.50373097826927,0.3530249420007034,0.24247258756320625,0.10011523555285239,1.0,1.0,1.0,1.0,1.0
0.517483770984534,1.0,1.0,0.7924117299658854,0.4439969209874591,0.06032036259710331,0.6400445131557608,1.0,1.0,1.0,1.0,1.0,0.7928723465655901,0.614878814632868,0.4467092062365784,0.30458217156798384,0.2064987141833266,0.08882965332534695,1.0,1.0,1.0,1.0,1.0
0.5123882753291611,1.0,1.0,0.5724093889889164,0.4536362830818598,0.8577860580125721,0.5855736578574335,1.0,1.0,1.0,1.0,1.0,0.7981309041472722,0.6310739564230613,0.4691668482213876,0.3218964841640418,0.21070231932575134,0.08767485874266749,1.0,1.0,1.0,1.0,1.0
0.4867382115408196,1.0,1.0,0.886603565994459,0.4626562364040332,0.7400360875564693,0.04601874127327574,0.3745701947878293,0.8505096290616814,1.0,1.0,1.0,0.777021741572256,0.6202141569705738,0.4764898177271847,0.3267955682490989,0.22203722103498857,0.09214414168461207,1.0,1.0,1.0,1.0,1.0
0.458750309924965,0.9540200304723406,1.0,0.6285195371053891,0.10103270514568012,0.2930138710496563,1.0,1.0,0.19635644461756255,0.3561233732475097,0.48326614538419255,0.5583509798822002,0.7485355717907746,0.640441157744872,0.46793014054692084,0.31725814175328776,0.20568949034514172,0.07804993305671032,1.0,1.0,1.0,1.0,1.0
0.4482722672331472,0.9306535438506697,1.0,0.739030009601002,0.45656789908596146,0.8356603215834378,0.14682267989281172,0.3409456838516502,0.8340189295144939,1.0,0.39252976584119115,0.29126787201729476,0.11038898800229308,0.6278641044367305,0.4538291031532302,0.3020054165199779,0.2037364875270312,0.08736796104186123,1.0,1.0,1.0,1.0,1.0
0.4616781435183897,0.9605492255236892,1.0,1.0,0.45039357158420423,0.8502278850108168,0.05168939909040291,0.46131529336490257,0.37413506710950295,0.21114871139873886,0.0755137939743663,1.0,0.8014784578607336,0.6389337878994426,0.4733499245871655,0.31843268399476293,0.20669597608807272,0.07658690595251301,1.0,1.0,1.0,1.0,1.0
0.48702395999778103,1.0,1.0,0.5550130369010416,0.4732133540312363,0.11602856113757298,0.5868999924284537,1.0,0.043226616686299166,1.0,1.0,1.0,0.7959187152181956,0.6133390155555226,0.467778207841294,0.30589063444441544,0.22408334470630253,0.09760176431640903,1.0,1.0,1.0,1.0,1.0
0.5031521816729523,1.0,1.0,0.7308118553086509,0.43814881117757576,0.8374175268521183,0.5073017996509414,1.0,1.0,1.0,1.0,1.0,0.7978404293024083,0.6273112528372036,0.4743846809804374,0.30676124891114975,0.19640111384930625,0.07658690595251283,1.0,1.0,1.0,1.0,1.0
0.49581248633710484,1.0,0.7894644119060326,0.30975972537124075,0.10775910750914955,0.2713333149883267,1.0,0.4211713210208654,1.0,1.0,1.0,1.0,0.8001145965555162,0.6223807234833901,0.46932069898782464,0.31496851366856427,0.21886883036090912,0.10678733938451515,1.0,1.0,1.0,1.0,1.0
0.4685237169217402,0.9758151491366903,1.0,0.4130482169935103,0.9622654934828717,0.5521444898652696,0.17706106359955048,1.0,1.0,0.8359814967251752,1.0,1.0,0.8284159109089274,0.6511604206624312,0.49364250255284153,0.34271119389359084,0.2184106052698602,0.0902613010151972,1.0,1.0,1.0,1.0,1.0
0.4399061986612887,0.9119968505053594,1.0,0.7452349444687904,0.4413367374329946,0.8296577722798391,0.5890411970152393,1.0,0.3592299539598374,0.5195833954763525,0.8004316879200245,0.7259364349687205,0.3074871385728935,0.657001940251827,0.5001267756784477,0.3453762972701217,0.22586074169498224,0.0934365940071817,1.0,1.0,1.0,1.0,1.0
0.42951564266929493,0.8888254629934301,1.0,0.21824039655928237,0.43389432218754864,0.8354977308007843,0.33892591262049193,0.473045865928093,0.004057832934552607,0.17346118743170955,0.29745908056083264,0.3735399681622568,0.772302396849419,0.30830736540703074,0.47900656407784625,0.3164558452437288,0.200870919785345,0.09140308415891105,1.0,1.0,1.0,1.0,1.0
