Bus1->Bus2,Bus2->Bus3,Bus3->Bus4,Bus4->Bus5,Bus6->Bus7,Bus7->Bus8,Bus8->Bus9,Bus9->Bus10,Bus10->Bus11,Bus11->Bus12,Bus12->Bus13,Bus13->Bus14,Bus14->Bus15,Bus15->Bus16,Bus16->Bus17,Bus17->Bus18,Bus18->Bus19,Bus19->Bus20,Bus1->Bus6,Bus2->Bus7,Bus3->Bus8,Bus4->Bus9,Bus5->Bus10
-1974.3385043596709,-3644.57704363513,-753.3500597908868,271.160941415966,2181.538553834789,-2540.206798601902,980.5643769062272,2939.8397970852384,1644.4726593668665,2503.486121727309,-5000.0,-4663.959573187638,-3799.128529297481,-3008.38292677163,-2285.4252012797333,-1467.5650143414323,-984.9709060153546,-489.48804174321776,1500.0,1500.0,1500.0,1500.0,1500.0
-1894.807219447134,-905.412136917987,894.9773556078342,1064.4455668074374,2109.9436068165614,-1845.4516591760848,1755.1637972397903,3692.4289331084537,395.88527496705865,1282.088287098165,1734.5908570652755,-5000.0,-3004.1242756247857,-3046.840801483653,-2274.176740600121,-1495.7739938386912,-981.8728298457727,-486.3899655736368,1500.0,1500.0,1500.0,1500.0,1500.0
-1910.7808767749862,-1852.88123423324,-981.6526472260769,141.12648906748404,2143.3743028655645,-963.5611406915364,2637.6599045223606,-982.3982750623295,1392.6644888980913,2221.2954122981223,2664.48640168241,-3368.7650319610543,-1266.121676969949,-552.9750875897112,177.35015492056982,1010.7711791397855,1451.9567203460415,-503.7928617646721,1500.0,1500.0,1500.0,1500.0,1500.0
-2050.638446599466,-1022.4022249420507,1589.3359919047969,1534.7427453436185,-2377.7849748948993,-404.1497814894301,3122.818682820761,5000.0,3986.904367717965,4813.766420767237,-358.8859805033994,49.800118953744914,-3790.6651014367408,-3078.146354204222,-2343.554434262014,-1525.1323590790425,-1063.719332629992,-523.1378700732657,1500.0,1500.0,1500.0,1500.0,1500.0
-1666.5325090867498,-175.32302337406668,1259.9067644867384,-133.30713809501412,2124.7598058204594,-1179.5265778331354,752.3185567379978,2605.8438785778835,5000.0,5000.0,2604.4285750891577,2975.4809445308574,5000.0,-156.87350393447923,-2358.0841746512106,-1472.70987780641,-1037.167196314831,-505.6561745065601,1500.0,1500.0,1500.0,1500.0,1500.0
-2247.982734050429,-550.4366401817224,1464.7608875761243,377.8066673822864,-5000.0,-3007.5136431488136,583.8167122180839,2525.2322024604955,4910.292168939281,5000.0,2765.544416289009,-5000.0,-3937.346083882163,-3200.025229166037,-2428.2777630078317,-1546.6008244589111,-1079.4067799960394,-502.6157125999516,1500.0,1500.0,1500.0,1500.0,1500.0
1049.7318530439804,2681.945556916246,2569.303648755915,611.8183748763881,-5000.0,-5000.0,-1478.5829873711891,400.35705711145874,-4166.34306860445,-5000.0,-5000.0,-5000.0,-3692.9145574486256,-2952.7300696702505,-2179.015445456994,-1362.4398214810244,-967.7874422046834,-472.30457793254755,1500.0,1500.0,1500.0,1500.0,1500.0
-204.30905449471356,884.4542198406516,1215.866210732066,99.45643829207063,-5000.0,-3050.9170630757044,470.7420538888073,2349.8472613799195,4169.328965974195,5000.0,-3410.6022803972937,-5000.0,-3746.5033707471657,-3018.760405985483,-2294.3768123949803,-1467.5024135189442,-1031.9659084467676,-479.89992806230384,1500.0,1500.0,1500.0,1500.0,1500.0
-2280.64102265605,-265.8290644864119,343.0919028255007,-515.0395506282382,-532.5966406511252,1496.7632195324677,5000.0,1350.5556622959984,3734.5428588719224,4584.392159232913,5000.0,5000.0,-1315.3325109653779,-2974.1684210890016,-2265.2963597436865,-1436.9603083632855,-1038.1303085355603,-542.6474442634244,1500.0,1500.0,1500.0,1500.0,1500.0
-2174.419514241503,-1150.1839441927382,-607.2638945089103,-311.950731586757,-4494.76719392889,-2508.288100069167,974.2074326802385,-1725.4447308391518,662.7470153431741,1491.6386299637825,-5000.0,-4663.644415913788,-3769.250561315899,-3099.5718893920903,-2347.1598266051296,-1533.212837463332,-1135.6436392230707,-550.6912807419767,1500.0,1500.0,1500.0,1500.0,1500.0
1784.3133023491448,1883.7262670305809,1952.6752140136846,1373.6183138304878,-1519.701391049949,-5000.0,-1512.6741934464972,389.40929920444523,2816.583189140617,3629.1461128097617,4051.7301277419383,4451.828045977218,1143.5484407650501,1882.5585044583386,2622.895220520055,-1457.2857642041809,-1059.3626329247636,-495.105488040449,1500.0,1500.0,1500.0,1500.0,1500.0
173.47055167860572,1463.3279044666858,1989.9333957227818,931.6173851966705,-4715.08110579848,-2717.830448121221,743.5488279313222,-3911.5506196144543,-1448.1057467785668,-615.8897095721641,-187.74645530118232,197.1788657994075,2230.2978511014044,-3057.908381297206,-2286.40390850516,-1489.6630943332393,-1090.343466280774,-502.10111552227045,1500.0,1500.0,1500.0,1500.0,1500.0
1496.6786079405902,1898.2906509504642,1042.299958921857,478.65887123413574,2125.2453089978853,-754.1175778266634,-5000.0,-3128.270051911095,-5000.0,-4295.255539489227,-5000.0,-5000.0,-3701.500304487333,-3006.7394101065847,-2185.9840474104612,-1406.3078900307164,-1021.8017599362893,-467.946853671423,1500.0,1500.0,1500.0,1500.0,1500.0
2207.126854089192,3282.0308055257183,2539.167185961007,-16.69426538672701,2148.0459484372514,3354.199481145579,-1850.2226962524746,76.72978623250128,-5000.0,-5000.0,-5000.0,-5000.0,-3859.68306436256,-3158.615696865945,-2386.388781679607,-1555.4458052612008,-1161.9770130374473,-531.2547366994431,1500.0,1500.0,1500.0,1500.0,1500.0
1288.7377240205499,1099.0043721027012,479.68491922083103,-524.521800553365,-5000.0,-2994.6413561605023,492.6171507335566,2396.2796723134525,4847.534868351143,-4617.690069798623,-5000.0,-5000.0,-3862.8879100065433,-3193.2092380827353,-2401.528273394518,-1576.7032393675572,-1139.6309360454188,-509.70712506264863,1500.0,1500.0,1500.0,1500.0,1500.0
700.9218803864093,870.2993969572598,419.1933977178022,-11.13356740368556,2205.2929420689434,4210.302052483693,3083.7040104914377,5000.0,688.8666573656319,1400.1650308707758,-5000.0,-5000.0,-3879.7251176469226,-3156.7479619821825,-2356.508347096509,-1585.102758146174,-1166.897525435411,-545.373570713502,1500.0,1500.0,1500.0,1500.0,1500.0
165.33344615305225,681.7992067454776,694.8993036168141,-919.5213094900549,1327.8362923334344,-2886.986074034314,590.9617526352122,2554.5759440992306,5000.0,2021.0842157660627,2450.756845668162,-5000.0,-3845.6806688039032,-3117.3912235356693,-2287.003933207804,-1467.504272158315,-1051.5911012579545,-447.33446605623885,1500.0,1500.0,1500.0,1500.0,1500.0
45.100907941715036,661.607208376412,-828.810041437277,-542.5064757490456,2177.5287873365396,-1616.2643137397981,1872.7841682327216,3810.0710551817283,685.959674036083,1488.0308713650093,1966.1801771876444,2424.4442564086157,-2932.8782951763724,-2960.5280852215737,-2227.2018422218443,-1464.6369941239445,-1089.2296034431201,-456.7284784348276,1500.0,1500.0,1500.0,1500.0,1500.0
1575.7209327642854,758.99452216933,-573.5429681933557,-750.1413913519508,2195.5303632379682,4216.901916643704,634.001807575924,2579.438242565829,2501.824351446272,-5000.0,-4455.782822954612,-5000.0,-3758.2412144139453,-3002.437209746213,-2213.270469068636,-1429.2599640104427,-1064.3994100055515,-469.36252293830694,1500.0,1500.0,1500.0,1500.0,1500.0
844.3641209016532,122.62181624924548,404.7027833727035,-272.0284025815728,-484.74593228920185,1533.7707493933294,5000.0,2562.130742249853,5000.0,-3815.9621977198067,-5000.0,-5000.0,-3880.897272361619,-3166.5772488331877,-2349.3514724958695,-1554.049934024004,-1124.7718692809167,-475.5334206140178,1500.0,1500.0,1500.0,1500.0,1500.0
872.5966790459267,-187.55457417610182,-700.1612388388164,-644.740272832378,2175.259439717629,-1352.7157986517886,2138.783186251503,-5000.0,-5000.0,-5000.0,-5000.0,-5000.0,-3910.1618375672124,-3160.1374638417265,-2310.394417222308,-1549.661072058071,-1117.6684266504826,-440.21590985599323,1500.0,1500.0,1500.0,1500.0,1500.0
