G000,G001,G002,G003,G004,G005,G006,G007,G008,G009,G010,G011,G012,G013,G014,G015,G016,G017,G018,G019,G020,G021,G022,G023,G024,G025,G026,G027,G028,G029,G030,G031,G032,G033,G034,G035,G036,G037,G038,G039,G040,G041,G042
0.0,782.2311814252703,4873.722733342222,3674.6870677084275,2068.456171913186,110.19051225566483,29.264922286549332,119.67268513110866,122.00009833912547,86.70297380759018,172.89107771211306,46.015023729866584,33.27936825056071,198.9090434576339,137.3169306020416,58.454141471402394,132.2250135953278,145.57178245903276,16.25,131.55351198065284,0.0,0.0,0.0,0.0,0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,0.0,1200.0,1200.0
0.0,3344.0378963911735,3707.6515711904995,2701.5112132474583,1188.9355819123582,38.59556523743759,115.53232654081768,199.51696603885566,99.9898140287771,25.365026902536876,200.0806274827776,53.144729200024734,46.680003909240945,88.14501014779742,153.50449159405508,108.16047686303811,92.76757341845666,176.87883812587359,16.25,128.45543581107182,0.0,0.0,0.0,0.0,0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,0.0,1200.0,1200.0
0.0,2283.875670340555,2780.020568149872,3499.4476895088424,1998.8328540580505,72.02626128644012,69.51377076404172,200.12255483687713,102.62642949378773,81.61929566016168,142.50853875170196,43.833148617201616,81.48087743249957,194.91264076368856,59.717917456428985,65.82165848978747,147.78585087624293,104.1632153392103,43.434993302548776,145.85833200210698,0.0,0.0,0.0,0.0,0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,0.0,1200.0,1200.0
0.0,3205.5452337843244,4632.621938079096,2263.3063658286724,562.3158542467589,43.00599958078398,103.17308091808809,125.86997393317057,39.90599533935401,34.51366291680857,140.73966840094346,80.48842588296368,105.92504089534292,148.10120993985575,59.09007530871019,70.08833592171403,132.78690183999905,124.39070058200535,61.34859828458985,165.20334031070115,0.0,0.0,0.0,0.0,0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,0.0,1200.0,1200.0
450.0476073285661,3749.6295926365374,3518.491903791186,1022.6332224015187,2301.86644977341,53.41176424133596,97.71076083893078,159.56979738426926,16.25,100.71265312185757,147.7247891982475,125.84616360303616,68.29131087989856,116.78834124172558,114.88541945374527,60.33226035594514,199.73912350182735,98.52035562453383,52.27815753613489,147.721644743995,0.0,0.0,0.0,0.0,0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,0.0,1200.0,1200.0
0.0,4117.597081620008,4222.761687753856,1524.073881879737,1933.232820448427,91.73307440005182,122.02424436380491,190.23186498987755,104.14016840252567,91.61649817852691,181.3469356054279,136.3854130907294,64.77452715023628,102.95643832889019,83.89218279231731,107.24388213771181,196.04176520594734,130.17171859582618,97.55820312395164,144.68118283738676,0.0,0.0,0.0,0.0,0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,0.0,1200.0,1200.0
3404.452565851355,4183.557004019755,2195.8924545432424,812.0877899411231,1814.957361509605,55.16958715938368,116.09794970095248,120.31852225179047,41.66472264276156,47.611047609220975,110.54288543910096,79.6938383857107,86.41424359851143,139.13729567180366,86.75581585456679,109.21104019276282,130.94045063299652,57.63005340929568,16.25,114.37004816998306,0.0,0.0,0.0,0.0,0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,0.0,1200.0,1200.0
2160.849120404523,3652.9451025264552,2649.8198089052826,1668.6667424236914,2338.636663487368,50.340862796956706,78.62082443691398,120.56062658749144,41.829885651227244,145.22600587250128,144.54864937747598,71.19494775478965,113.1787053059702,173.24920772402817,74.31429283787325,59.880009570008674,141.23922553306315,98.51417920513187,72.83311611232705,121.96539829973918,0.0,0.0,0.0,0.0,0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,0.0,1200.0,1200.0
0.0,4475.0340479023425,2847.378667348628,1801.406159273899,2861.490499791353,16.25,158.8977476962107,102.1382900905123,92.05261035533378,90.54372827566583,163.72691571266301,16.25,54.04387689657086,136.12684087909957,71.12943814224313,44.3684773248209,142.70087803742786,61.80767396068019,16.25,184.71291450085948,0.0,0.0,0.0,0.0,0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,0.0,1200.0,1200.0
0.0,3353.8006281571957,2680.896108964139,2797.0729613757385,2543.225442236147,76.10914772802653,116.01698137234172,81.39704237238634,66.96708751472607,94.74827788206666,142.76922997228024,32.158694717955555,33.59452552441073,185.39441551963762,16.25,87.90847876646669,128.31181579882454,60.54687237321626,105.71949420895801,192.75675097941175,0.0,0.0,0.0,0.0,0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,0.0,1200.0,1200.0
3920.135340868005,2381.5014647802677,2170.413213618457,1865.371521161265,815.8050605291802,75.91720074603191,86.23879173293872,86.22731617648294,64.80817081105675,133.73042163591256,126.440539020816,23.226174165090782,97.336859673478,84.25165369210059,85.58139176947954,75.83313204122288,146.18726414465416,60.90080541237215,85.0242806121786,137.1709582778839,0.0,0.0,0.0,0.0,0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,0.0,1200.0,1200.0
2482.436828412217,3653.579891847057,2690.8503222002723,1484.691416306041,1329.7676847964196,129.28994326206012,126.78854518987859,60.28078567552266,122.5305783289915,170.0014045356292,146.09365255807487,28.7854135038952,82.16426253878899,125.38827107457992,87.63602627277652,107.00088877155152,111.10564082894767,62.29730218542048,109.00948648636735,144.1665857597059,0.0,0.0,0.0,0.0,0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,0.0,1200.0,1200.0
4127.073218090814,2923.033188862902,1429.5320721326093,2169.798810973267,1921.7400131981572,53.8972674187611,192.3749274624447,93.83871935524459,34.45462624901924,104.32017500803575,18.622075862444376,44.72933711071797,111.38079335699746,78.80534452802284,41.332222456939604,156.25177867562988,94.04098403677148,47.48380422738215,74.62204199272962,110.01232390885791,0.0,0.0,0.0,0.0,0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,0.0,1200.0,1200.0
4936.770777403314,3718.4060283768304,1886.5453450422228,325.0,2524.709420157382,76.69790685812815,173.08823763564723,60.48684757941596,89.67716064509065,143.1021699499239,121.2226057091529,37.151525290691275,128.46330046477763,124.55561775282354,47.63869557280562,107.72333116584494,145.30780307543296,56.44646635670822,151.48941206586755,173.32020693687863,0.0,0.0,0.0,0.0,0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,0.0,1200.0,1200.0
4019.305939416688,2454.905644104029,1934.2741839927571,1878.0276435819244,3033.539167464325,83.98721751542013,134.89653135211682,86.16001651703924,66.3871997400105,157.81172773743242,70.61048866291937,16.25,123.09786277365562,134.44640852786338,16.25,127.17738066772446,139.18986068398763,100.04997745509361,150.69094671063394,151.7725953000839,0.0,0.0,0.0,0.0,0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,0.0,1200.0,1200.0
3338.932697786539,2700.1669254655253,2091.62141690076,2314.425788637157,2419.79072377994,133.94490048981953,134.54699792736858,21.47447884732059,79.02066766867685,168.13037503552619,25.175988856815973,84.37967163273197,188.6842348164359,84.64917670052327,69.5484837409324,135.73603086517872,85.7704156073627,81.18290684371755,142.29109044977247,187.43904095093714,0.0,0.0,0.0,0.0,0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,0.0,1200.0,1200.0
2092.6410991130197,2911.0855078709546,2147.338660974426,965.8974270114468,3208.1427568833055,86.71106129012372,134.0207913429354,76.84933629250699,126.33886962413304,151.98058760051043,94.37925403163723,30.314789135013307,154.7546511526079,16.25,74.8607733444249,165.8837063073722,133.86448770651648,78.89084503331544,125.023770929579,89.39993629367358,0.0,0.0,0.0,0.0,0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,0.0,1200.0,1200.0
