hex_id,lat,lon,theo_pv,theo_wind,grid_dist_km,road_dist_km,ocean_dist_km,waterbody_dist_km,lcoe_pv,lcoe_wind,lcoe_selected,tech_selected,flh_ely,c_electricity,c_electrolyser,c_storage,c_water,c_road_infra,lcoh_production,c_nh3_synth,c_road_transport,c_shipping,c_port,c_reconversion,lcoh_delivered
hex_000,-19.71252741732844,21.42667018270944,0.6634168884306757,0.6221119988358864,148.1040023836202,99.3287389791286,401.9486959865509,209.80741851465152,40.48757783291798,32.1638879225492,32.1638879225492,wind,3110.559994179432,1.5300820968869833,0.9198375376679053,0.3177210735883037,0.030926132447357098,0.06663985201909857,2.865206692609648,0.7160015621823583,0.14590097718729358,0.4,0.1,0.85,5.077109231979299
hex_001,-23.73345872297537,24.54513625407894,0.8468278354591481,0.6169796764044917,164.2124173809309,107.64313184893224,403.1165214670598,176.4293997201662,31.71854039427712,32.4314420248622,31.71854039427712,solar,2032.3868051019554,1.5088962787563258,1.4078077256906663,0.31772107358830376,0.03022145313343542,0.07221799502349921,3.3368645261922305,1.046814711451764,0.14626033275458666,0.4,0.1,0.85,5.87993957039858
hex_002,-18.69682496106341,15.561555013934129,0.5817130228384195,0.649807766345918,25.688858679272823,17.689641590834682,238.2976785700376,63.933817239716994,46.174216239731834,30.793015476485788,30.793015476485788,wind,3249.0388317295897,1.4648677362385383,0.8806327021616942,0.31772107358830365,0.02785127149203654,0.011868016346526022,2.7029407998270987,0.6854845172499259,0.0955433636711246,0.4,0.1,0.85,4.833968680748149
hex_003,-20.631583651287634,16.186435884488162,0.7165114970014225,0.5352271773235865,106.87281353179937,66.93030108114688,149.00878280554892,242.2167352237675,37.48738578294707,37.385135608936366,37.385135608936366,wind,2676.1358866179326,1.778464308253687,1.0691571605619266,0.3177210735883037,0.031650586578814185,0.04490367446000239,3.241896803442734,0.8322319603542574,0.06806797259091059,0.4,0.1,0.85,5.492196736387902
hex_004,-27.86987182534821,17.57378135786131,0.7662753065105006,0.486505253193377,15.195472596163658,13.920513195117785,349.6854701288347,216.0451032366615,35.05286243442476,41.12913575853431,35.05286243442476,solar,1839.0607356252015,1.6675147415233493,1.5557995396174966,0.3177210735883036,0.03108139121241906,0.009339300477251428,3.58145604641882,1.1568581535823539,0.12981888145456305,0.4,0.1,0.85,6.218133081455736
hex_005,-17.292531780358928,13.65259902718,0.8086222331359278,0.5380422683640402,126.02775071490714,80.99657107173759,301.13095579381485,223.0002811550848,33.21717089306659,37.189532834792125,33.21717089306659,solar,1940.693359526227,1.5801882724844534,1.4743235100844565,0.31772107358830365,0.031212030139758543,0.054340763466343416,3.4577856497633155,1.0962743786893574,0.11487800601151497,0.4,0.1,0.85,6.018938034464187
hex_006,-19.866323576115764,12.818901074696605,0.8211226579792855,0.2968998349062955,85.8159970215324,34.46682027684199,174.40940070443244,43.66203670940741,32.71148670054949,67.39491994714554,32.71148670054949,solar,1970.6943791502852,1.5561321530404257,1.4518790311098295,0.3177210735883037,0.027441679259182172,0.023123859483409365,3.3762977964811505,1.0795851601599002,0.07588408347990278,0.4,0.1,0.85,5.881767040120953
hex_007,-19.567228336676557,17.65986896716307,0.8293347235199925,0.3329331291365369,40.40842627218149,79.4712935283363,51.56533394706672,41.50737207685166,32.38757783106587,60.10077957013565,32.38757783106587,solar,1990.403336447982,1.5407233453921334,1.4375025370085732,0.31772107358830365,0.02739371046739484,0.05331745167536544,3.37665811813177,1.0688951168751106,0.03808331612642302,0.4,0.1,0.85,5.833636551133304
hex_008,-27.46263640789345,14.176730886712376,0.7151274927751562,0.3515950581468396,30.333727092025157,87.51235910013904,338.58742899357145,278.63095254691973,37.559936063672446,56.91075611612766,37.559936063672446,solar,1716.3059826603749,1.7867798156004178,1.6670744463520777,0.3177210735883037,0.032416753466420166,0.05871221884233208,3.8627043078495515,1.2395997149898506,0.12640386531168304,0.4,0.1,0.85,6.578707888151085
hex_009,-23.5953687452532,20.377395925555145,0.7037648207335433,0.4004129758597777,148.97292018353946,92.4690515382012,125.48262700606044,122.28556717835748,38.16636199293475,49.97225817386532,38.16636199293475,solar,1689.035569760504,1.8156283633781818,1.6939902847753565,0.3177210735883037,0.02913859435148616,0.0620376738312055,3.918515989924534,1.2596137375856733,0.06082865883671286,0.4,0.1,0.85,6.58895838634692
