hex_id,lat,lon,theo_pv,theo_wind,grid_dist_km,road_dist_km,ocean_dist_km,waterbody_dist_km,lcoe_pv,lcoe_wind,lcoe_selected,tech_selected,flh_ely,c_electricity,c_electrolyser,c_storage,c_water,c_road_infra,lcoh_production,c_nh3_synth,c_road_transport,c_shipping,c_port,c_reconversion,lcoh_delivered
hex_000,-19.71252741732844,21.42667018270944,0.6634168884306757,0.6221119988358864,148.1040023836202,99.3287389791286,401.9486959865509,209.80741851465152,37.98912832138425,29.934563335355012,29.934563335355012,wind,3110.559994179432,1.4240299415247455,0.8397461405670904,0.2989995488058475,0.030907406120824668,0.08356727517560193,2.67725031219411,0.6663744806900264,0.1495745680433378,0.36000000000000004,0.09000000000000001,0.68,4.623199360927474
hex_001,-23.73345872297537,24.54513625407894,0.8468278354591481,0.6169796764044917,164.2124173809309,107.64313184893224,403.1165214670598,176.4293997201662,29.761219754310027,30.18357288421951,29.761219754310027,solar,2032.3868051019554,1.4157837397407484,1.2852281581229483,0.2989995488058475,0.030205011640059697,0.09056234190060024,3.120778800210204,0.9749336840317111,0.14994093418690108,0.36000000000000004,0.09000000000000001,0.68,5.375653418428816
hex_002,-18.69682496106341,15.561555013934129,0.5817130228384195,0.649807766345918,25.688858679272823,17.689641590834682,238.2976785700376,63.933817239716994,43.32484973809302,28.658707998456862,28.658707998456862,wind,3249.0388317295897,1.3633356804980192,0.8039549187918007,0.29899954880584756,0.027833343309221097,0.014882652913671607,2.5090061443185605,0.637972615326687,0.09823454066615972,0.36000000000000004,0.09000000000000001,0.68,4.375213300311406
hex_003,-20.631583651287634,16.186435884488162,0.7165114970014225,0.5352271773235865,106.87281353179937,66.93030108114688,149.00878280554892,242.2167352237675,35.17407523904165,34.793918955984374,34.793918955984374,wind,2676.1358866179326,1.655196430334685,0.9760643183989004,0.29899954880584756,0.03162882035892939,0.05630981471746413,3.0181989326158267,0.7745487854864002,0.07022313917661244,0.36000000000000004,0.09000000000000001,0.68,4.992970857278839
hex_004,-27.86987182534821,17.57378135786131,0.7662753065105006,0.486505253193377,15.195472596163658,13.920513195117785,349.6854701288347,216.0451032366615,32.88978398630027,38.27841715705992,32.88978398630027,solar,1839.0607356252015,1.5646140096339987,1.4203341409638517,0.2989995488058475,0.031063221353454816,0.011711609033982032,3.3267225297911347,1.077420836023604,0.1331787307994684,0.36000000000000004,0.09000000000000001,0.68,5.667322096614207
hex_005,-17.292531780358928,13.65259902718,0.8086222331359278,0.5380422683640402,126.02775071490714,80.99657107173759,301.13095579381485,223.0002811550848,31.167371205498235,34.61187368691456,31.167371205498235,solar,1940.693359526227,1.4826763730615589,1.3459523305383214,0.29899954880584756,0.03119481182238297,0.0681440518886921,3.226967116116803,1.0209971325708094,0.11794637762135751,0.36000000000000004,0.09000000000000001,0.68,5.495910626308969
hex_006,-19.866323576115764,12.818901074696605,0.8211226579792855,0.2968998349062955,85.8159970215324,34.46682027684199,174.40940070443244,43.66203670940741,30.692892298439276,62.723682674712954,30.692892298439276,solar,1970.6943791502852,1.460104733625754,1.3254621202303496,0.2989995488058475,0.02742472306620445,0.028997632347956142,3.1409887580761118,1.0054539030703673,0.07819173258295156,0.36000000000000004,0.09000000000000001,0.68,5.354634393729431
hex_007,-19.567228336676557,17.65986896716307,0.8293347235199925,0.3329331291365369,40.40842627218149,79.4712935283363,51.56533394706672,41.50737207685166,30.38897153395127,55.93510948920898,30.38897153395127,solar,1990.403336447982,1.445646788686539,1.3123374053301256,0.29899954880584756,0.027376922174499076,0.06686080507111836,3.15122147006813,0.9954979068772639,0.03965351968327023,0.36000000000000004,0.09000000000000001,0.68,5.316372896628664
hex_008,-27.46263640789345,14.176730886712376,0.7151274927751562,0.3515950581468396,30.333727092025157,87.51235910013904,338.58742899357145,278.63095254691973,35.24214851167857,52.96619107501679,35.24214851167857,solar,1716.3059826603749,1.6765193506269949,1.5219202033344261,0.29899954880584756,0.03239728405098341,0.07362591601735816,3.6034623028356108,1.1544808299299505,0.12969709197612206,0.36000000000000004,0.09000000000000001,0.68,6.017640224741683
hex_009,-23.5953687452532,20.377395925555145,0.7037648207335433,0.4004129758597777,148.97292018353946,92.4690515382012,125.48262700606044,122.28556717835748,35.81115247974084,46.50861024383658,35.81115247974084,solar,1689.035569760504,1.7035876822505285,1.5464924462691736,0.2989995488058475,0.029118810591575332,0.07779608152222178,3.6559945694393465,1.173120561076429,0.06284259549351758,0.36000000000000004,0.09000000000000001,0.68,6.021957726009293
hex_010,-24.550423709209024,17.12012686421263,0.8357975881257154,0.6099661340085155,46.7952772915371,13.82117256875169,422.19778623486286,93.77986407537722,30.153986638898484,30.530631116279583,30.153986638898484,solar,2005.9142115017169,1.4344682215361706,1.3021896625175458,0.2989995488058475,0.02847267063334967,0.011628031757707574,3.0757581352506214,0.9878001481389835,0.15592704213193692,0.36000000000000004,0.09000000000000001,0.68,5.349485325521542
hex_011,-17.878820133816777,22.657494744809725,0.7308695675118385,0.4141781416959909,231.6544290023153,110.00540957137534,116.02705300250128,149.13229337870234,34.48307389643525,44.962901602147504,34.48307389643525,solar,1754.0869620284125,1.6404090867875625,1.4891398241133835,0.29899954880584756,0.029671435981682804,0.09254977388153052,3.550769669570007,1.1296146645911809,0.059876225739920935,0.36000000000000004,0.09000000000000001,0.68,5.870260559901109
hex_012,-21.273618559032023,20.803711428031487,0.6224313676662078,0.4932756168940916,147.35997922659678,28.395464916490816,64.01349026105385,200.5449427652568,40.49061569577234,37.7530337868606,37.7530337868606,wind,2466.378084470458,1.7959657501463684,1.0590755596481853,0.29899954880584756,0.0305276940207212,0.023889678403288192,3.2084582310244105,0.8404217560267241,0.04355871193960022,0.36000000000000004,0.09000000000000001,0.68,5.222438698990735
hex_013,-19.12686064075004,15.373132979348576,0.6366712785996519,0.7448842446679098,89.98310211103508,5.452094184965394,375.6895757349587,286.9088608288561,39.58499488244416,25.000731542039315,25.000731542039315,wind,3724.421223339549,1.1893205147855845,0.7013387029763551,0.2989995488058475,0.03248509222235911,0.005729551434672432,2.2278734102248183,0.5565422589118129,0.1413366482680751,0.36000000000000004,0.09000000000000001,0.68,4.055752317404706
hex_014,-23.67902961407203,22.651637219532816,0.6580547713998388,0.4965604043407861,149.7742954129471,67.02744385758652,77.44509931477738,89.50163693020623,38.298680293061956,37.503294398915756,37.503294398915756,wind,2482.80202170393,1.784085290691278,1.052069688714816,0.29899954880584756,0.028444562048485222,0.05639154289818491,3.219990633158612,0.834862297781578,0.0477724295652148,0.36000000000000004,0.09000000000000001,0.68,5.232625360505405
hex_015,-26.27313533858268,22.266701004955227,0.7997160744053764,0.660627335270063,10.586948402275889,45.13975177963021,88.8780555894052,277.818486647048,31.514471337725265,28.189343729205884,28.189343729205884,wind,3303.136676350315,1.3410073516893657,0.7907879709660384,0.29899954880584756,0.030306751175136808,0.03797698528236987,2.4990786079187584,0.6275240790419716,0.05135913679996152,0.36000000000000004,0.09000000000000001,0.68,4.307961823760691
hex_016,-22.344982555809985,16.42469730642244,0.7642425736070565,0.4099573479985184,239.8470072441541,99.74497943275716,273.7284282691712,12.333549958945614,32.97726425553021,45.425825690784905,32.97726425553021,solar,1834.1821766569356,1.56877557101308,1.424111946652686,0.29899954880584756,0.026786013568884316,0.08391746667994496,3.4025905467204427,1.080286560676844,0.10934975209755482,0.36000000000000004,0.09000000000000001,0.68,5.7222268594948416
hex_017,-28.23419292674989,15.036593455023418,0.8190485354067768,0.5191843663198555,123.16434205101056,97.18192517565193,394.8072979684844,168.7834224864133,30.77061763214023,35.86905199561466,30.77061763214023,solar,1965.7164849762644,1.4638022387860994,1.3288186623444376,0.2989995488058476,0.03005292506032466,0.08176111734344006,3.203434492340149,1.0080000704167742,0.1473341935223184,0.36000000000000004,0.09000000000000001,0.68,5.488768756279241
hex_018,-19.06842593608901,20.554937055649656,0.7072747353663466,0.4074966917634128,196.7701306763201,38.73952824590312,96.43125291441224,192.0226579459201,35.63343640729965,45.700128141529085,35.63343640729965,solar,1697.4593648792318,1.6951334748043976,1.5388178380932316,0.29899954880584756,0.030581796682685642,0.03259234789821139,3.5961250062843737,1.1672988445390333,0.053728699565734825,0.36000000000000004,0.09000000000000001,0.68,5.947152550389141
hex_019,-21.420027210535224,12.956534770530338,0.7658539691076715,0.4991450386149156,25.268849980997448,114.39502801329964,146.5424160760417,36.23973410647223,32.90787842299889,37.30909773742998,32.90787842299889,solar,1838.0495258584115,1.5654747878369473,1.4211155430616962,0.2989995488058475,0.02728746059498911,0.09624284857494089,3.4091201888744207,1.0780135830943451,0.06944939919372684,0.36000000000000004,0.09000000000000001,0.68,5.686583171162493
hex_020,-19.902947118975515,13.798714834651516,0.8125590393967337,0.6760462206186093,124.23129105534927,35.61922273867412,352.0581288261181,46.40018113385423,31.016366913938377,27.546416891136047,27.546416891136047,wind,3380.2311030930464,1.310422403535472,0.7727521197365502,0.29899954880584756,0.027455793705696487,0.029967171824956867,2.4395970376085234,0.6132118596506012,0.13392307302476114,0.36000000000000004,0.09000000000000001,0.68,4.316731970283885
hex_021,-24.74568838244158,11.103071776514078,0.7190653460279761,0.2909019365211477,125.22321361685762,62.29179837857403,437.6036274668256,128.63872419830963,35.04915018416958,64.01693730039275,35.04915018416958,solar,1725.7568304671427,1.6673381444754956,1.5135856361683988,0.29899954880584756,0.02924582606971153,0.052407348666524654,3.5615765041859784,1.1481584892462136,0.1607601090025473,0.36000000000000004,0.09000000000000001,0.68,6.000495102434739
hex_022,-17.35162370726116,22.016941285029937,0.7956775237557412,0.6151635465318787,234.7674814688708,31.45984577754473,230.32612192903065,290.0384140822386,31.674426576994975,30.272682989469196,30.272682989469196,wind,3075.817732659393,1.4401147764990345,0.8492313190015097,0.2989995488058475,0.03259509723283856,0.026467803941681967,2.6474085454809124,0.6739013754837552,0.0957337316724313,0.36000000000000004,0.09000000000000001,0.68,4.5470436526370985
hex_023,-18.282546544133627,20.30791199228845,0.6838074058933349,0.5856603403498417,145.07337283213846,112.38918483582664,73.31490112255034,180.83255320414,36.85632692474478,31.797698679260037,31.797698679260037,wind,2928.3017017492084,1.5126619514562274,0.8920121681977832,0.29899954880584756,0.030260294110952064,0.09455529217893943,2.82848925474975,0.7078498091703849,0.04647671816904041,0.36000000000000004,0.09000000000000001,0.68,4.712815782089175
hex_024,-19.659398035114855,20.87231530076869,0.7136946153434929,0.4608775066454809,121.00490325895368,20.58833029226016,16.13196659160868,280.2418503720623,35.3129038153618,40.406942760958344,35.3129038153618,solar,1712.8670768243828,1.6798852815022114,1.5249757470715757,0.2989995488058475,0.029332583924877396,0.017321378290134214,3.5505145395946465,1.156798669368459,0.028537487049847307,0.36000000000000004,0.09000000000000001,0.68,5.865850696012953
hex_025,-26.66433550577639,21.93020643430755,0.711826210600167,0.3330913218417318,70.40903745751393,6.344363707687149,111.04865319949631,242.2864701058264,35.40559328929055,55.90854462334414,35.40559328929055,solar,1708.382905440401,1.6842946521905362,1.5289785104945228,0.29899954880584756,0.0313330363157673,0.006667228582312786,3.550272976388987,1.1598350398880257,0.05831441948771597,0.36000000000000004,0.09000000000000001,0.68,5.898422435764728
hex_026,-23.39934795527559,17.42482085753676,0.630416035441096,0.5608194261570805,86.23440434892528,52.77655014036152,68.00177582606926,142.877572458811,39.97777322959807,33.2061447272711,33.2061447272711,wind,2804.0971307854024,1.5796637420258968,0.9315229210276853,0.29899954880584756,0.029529360637344113,0.044401978055165645,2.8841175505519394,0.7392032815196805,0.04480990300048289,0.36000000000000004,0.09000000000000001,0.68,4.798130735072102
