year,month,day,hour,Electricity [kW],Heat [mmBTU],Cooling Energy [Ton],PV Power Generation [kW],Greenhouse Gas Emission [Ton]
2014,1,1,0,71.1577752058135,15.429291290637941,26.61358955744769,0.0,45.53039290158767
2014,1,1,1,70.71799658924628,16.082808438371607,23.015605941228564,0.0,44.78696201438034
2014,1,1,2,66.9461372193081,18.240282705929925,19.862008310369472,0.0,42.91755508350692
2014,1,1,3,68.24351058056027,18.83098360299264,20.415037986438975,0.0,43.854057968465725
2014,1,1,4,71.22119561598907,17.92970200048197,16.585445628821446,0.0,44.30659753390342
2014,1,1,5,61.69928387279327,18.40450988362385,13.253564565167302,0.0,39.02170781451725
2014,1,1,6,58.7625736358057,17.848048524505895,13.602163952202554,4.06493536492688,35.42366648323169
2014,1,1,7,54.333400577687094,18.252096701608668,9.349732367394067,3.5086956604378567,32.757927942586036
2014,1,1,8,46.50205540703647,15.678644883359388,13.413084301198667,2.9909783502021456,29.141748853664712
2014,1,1,9,41.80615598976303,14.869239469335305,11.303929103753083,3.8704207538075175,25.68942527952896
2014,1,1,10,41.84247676688495,13.013018574968934,13.156835837579614,3.355944234900472,25.77853900599884
2014,1,1,11,40.531426015138365,12.424052242457746,11.781494879847502,3.3195137335531806,24.689470789499417
2014,1,1,12,43.57824511322002,10.034231536281593,14.107828923345528,4.111759134712786,25.5650782348072
2014,1,1,13,37.61576354639433,8.170090958752361,18.17370037690642,4.720082582963153,22.53360784472258
2014,1,1,14,41.17461050415087,10.40976126837175,17.24238010073921,5.918060423782775,24.199679440843415
2014,1,1,15,43.18192458453596,7.089275629819536,25.712245524985363,6.606495769292109,25.55694620156486
2014,1,1,16,45.16994637318025,6.242233984661318,24.327054361995526,6.593323480977553,26.026392513898852
2014,1,1,17,51.06560896626607,7.878146948488825,28.748969288494767,7.7940143674744675,29.749035241641405
2014,1,1,18,53.83818890359446,7.8301280948138965,30.112051857206996,8.035496974721864,31.27279476432186
2014,1,1,19,60.983573545453666,7.34885300796387,32.890905380635196,0.0,39.274623751243034
2014,1,1,20,60.81489155102514,9.48876517335152,28.0299388938639,0.0,38.8600631062908
2014,1,1,21,57.578234248802374,9.850391516070015,30.318264450509503,0.0,37.80788746932409
2014,1,1,22,62.66266970087216,10.411257654987656,30.075873539660332,0.0,40.46988685486444
2014,1,1,23,65.58320557670127,13.374912130019087,24.600255225450294,0.0,41.724127472446426
2014,1,2,0,60.24767894709451,14.197459142129185,24.26617440232701,0.0,39.23631209665141
2014,1,2,1,63.93281072010089,15.768866446660521,23.03054117492496,0.0,41.30317352903359
2014,1,2,2,68.53925571064552,15.15172870543993,19.183586631394007,0.0,42.65186379323354
2014,1,2,3,58.602902704982995,17.355079668294092,13.110654012365808,0.0,37.130106055452885
2014,1,2,4,61.51987971627505,15.759413327505754,11.654374693757193,0.0,37.818638795140686
2014,1,2,5,52.417782519582246,16.65706178043844,17.370496329624743,0.0,34.6801090598476
2014,1,2,6,52.21781574087328,15.712580161853865,13.885680592413507,3.5834391419330722,31.808098466508966
2014,1,2,7,48.22780111984644,14.538631693369588,11.790886183827615,4.0185973450062376,28.824368632196503
2014,1,2,8,45.20254901194137,14.984604959563155,9.952542368432237,2.8479531466598633,27.66318789419615
