year,month,day,hour,Electricity [kW],Heat [mmBTU],Cooling Energy [Ton],PV Power Generation [kW],Greenhouse Gas Emission [Ton]
2014,1,1,0,60.913618214821625,16.57105658943793,38.40837360595444,0.0,43.10980080543308
2014,1,1,1,61.30848066828913,14.790064146398338,38.55133189713206,0.0,42.80152595749048
2014,1,1,2,71.27066268346958,14.52282547006157,37.694487593342366,0.0,47.53107650142174
2014,1,1,3,70.83960203397174,14.94077364514582,34.95036773770331,0.0,46.892106658070276
2014,1,1,4,76.55627710588581,16.46391932281137,34.93498177581314,0.0,50.20431070494895
2014,1,1,5,81.24018940488247,18.276130475536853,31.0258085914853,0.0,52.308095563399355
2014,1,1,6,81.4371503277134,19.5507741149916,28.048478714030264,5.185109148642877,49.600948566838795
2014,1,1,7,80.80196138840999,20.989222984757586,29.08092208813802,5.407691321679111,49.81008634642032
2014,1,1,8,80.63893420854316,22.05611019911753,23.972782826413372,6.534433522913886,48.46363996783257
2014,1,1,9,80.91036325285853,23.42327221145574,23.28982066622038,5.983596872114617,49.14832898705276
2014,1,1,10,79.35017400644027,23.325618917445272,20.118825985254357,6.466058441032089,47.463508654988544
2014,1,1,11,80.94858817528724,23.456612210111118,20.290881641898807,7.9159550053878585,47.61147657636278
2014,1,1,12,68.84345697897116,23.74184243373,19.029211628509472,9.363810072415989,40.66821850909848
2014,1,1,13,69.63140131472598,22.00504434775553,18.347969974178767,9.214477873424396,40.4795690198132
2014,1,1,14,65.95734013533874,20.40809720890465,20.79135836703983,10.340549796670366,38.08909600541355
2014,1,1,15,61.14120839410419,21.677604035377314,23.227355870562047,11.632297197738021,35.90320798290868
2014,1,1,16,58.992215228606774,19.02150661590862,25.577228663358138,11.299433079944635,34.66828879177528
2014,1,1,17,55.27062540784515,17.820390356835002,25.628886764220752,10.89754251143469,32.65843590809988
2014,1,1,18,57.48061375093672,16.73921842934671,26.989794955722203,11.631789325268882,33.344136732782374
2014,1,1,19,57.0943090918544,15.120000041924914,29.174902589070594,0.0,38.91813507631879
2014,1,1,20,54.00620216229025,15.045023157258722,35.114837444398,0.0,38.539575517202344
2014,1,1,21,55.13889258404127,13.020815838732014,37.413631881541725,0.0,38.95841741994859
2014,1,1,22,55.859204273552415,13.328377531125156,37.656811175372,0.0,39.45947763118815
2014,1,1,23,62.827014203468956,12.986284175179147,40.32330027440019,0.0,43.37405240916826
2014,1,2,0,70.65885529548031,11.784483712248743,37.663923064257496,0.0,46.39755737426628
2014,1,2,1,75.04854296811776,13.529831589305122,40.30539055853626,0.0,49.644299072557665
2014,1,2,2,72.58353867915973,13.157661823152155,41.42781302683586,0.0,48.52463049189268
2014,1,2,3,80.38056071146696,13.513458577410434,37.95170709678377,0.0,51.83465934831336
2014,1,2,4,83.72624913438469,15.051202796951392,33.2030341045798,0.0,53.019092227193724
2014,1,2,5,83.3637402337574,16.960512418961628,34.2664097385619,0.0,53.62330579027957
2014,1,2,6,84.61871616867082,18.18150423929844,30.01476457723865,6.854685325126435,50.33941960900945
2014,1,2,7,83.63216844888424,20.192574567586718,29.58951019783323,6.887108710489414,50.348204279040075
2014,1,2,8,84.92343713240533,19.713859973804762,23.291330249698987,7.0751904077134125,49.49654740442718
2014,1,2,9,84.44080250559122,20.615095839144445,22.370884037902883,8.170447677357812,48.79388297344062
2014,1,2,10,86.4461871401545,22.479255251061506,24.368373461596278,7.435834885357936,51.12262739503599
2014,1,2,11,73.04435313913996,21.764817893841595,22.377449042438148,8.4196994495073,43.317262021456436
2014,1,2,12,74.92430032456475,20.534749541204878,19.188471023515405,9.638007008701852,42.641265724995996
2014,1,2,13,69.44176525015729,22.55719360801703,23.524932713471866,9.258763539093811,41.56364548063122
2014,1,2,14,69.6598625781715,19.280976698964082,23.372032779381144,11.184374943249955,39.69644338302623
2014,1,2,15,62.57462593565917,19.171890300951684,21.392325813102186,11.162900645715789,35.73589489787763
2014,1,2,16,57.28441106949431,17.309565661496045,26.50746566752984,12.613337613050666,32.82989956017661
2014,1,2,17,54.8620653353099,16.62169524669101,27.457489854661787,12.778334590809884,31.519871917189672
2014,1,2,18,53.12274409399878,12.068812536745387,32.62998124375293,13.417867792562697,29.999078160492243
