year,month,day,hour,Electricity [kW],Heat [mmBTU],Cooling Energy [Ton],PV Power Generation [kW],Greenhouse Gas Emission [Ton]
2014,1,1,0,58.92891167563268,22.232611179229167,19.768499395678006,0.0,40.087939070720694
2014,1,1,1,64.04866790434497,21.720625718360317,17.425920884310234,0.0,42.02570584454263
2014,1,1,2,69.53538523196949,21.042316640142595,20.752744826371117,0.0,45.23093657330175
2014,1,1,3,73.27025493754454,17.512187222554314,18.029047506001834,0.0,45.49459313673893
2014,1,1,4,78.67265458822888,14.14448262732834,16.11084309394047,0.0,46.801840701101035
2014,1,1,5,81.6860277556735,15.94015922962333,25.757931416436254,0.0,50.776647930011
2014,1,1,6,75.93516584245249,13.418313719000365,25.402447046428577,5.466847299230345,44.34014279659689
2014,1,1,7,78.70078856913769,13.169952296172681,27.548859406095875,4.481474975530456,46.57041436687459
2014,1,1,8,75.65799973635451,14.518918725756102,28.424620110582726,5.111090690211478,45.31405416291489
2014,1,1,9,76.8031310017859,12.34032448313819,29.146635995065612,5.224353123827532,45.320813482933765
2014,1,1,10,70.20467198261893,12.564018273930001,37.58136057159803,5.228512688771571,43.77355724342228
2014,1,1,11,69.94433602308094,13.153968944539844,36.71434167443797,6.3049989335810235,43.10872756299951
2014,1,1,12,61.511318139256176,11.441145570007265,36.841220393432415,5.3530269834789905,38.879733327577256
2014,1,1,13,58.450060111908144,12.592202422451308,41.833022576812255,6.986359964897098,37.876115315603364
2014,1,1,14,57.166272334730884,14.633965592473627,39.73579614552303,7.693726206510577,37.07362197095685
2014,1,1,15,55.22157770194784,15.488015660442048,39.06752545470235,8.600437516017056,35.77047988203847
2014,1,1,16,45.43202342632052,16.183436011989496,36.95327501891736,9.480234855387176,30.221580092846995
2014,1,1,17,46.967717245316095,17.88273579167816,40.25802222236456,10.377453834273211,31.711556887497807
2014,1,1,18,47.358292144314234,19.016207930185505,32.103730113038964,10.463625947697146,30.572941499971986
2014,1,1,19,52.22777902045487,20.15559647750309,29.712961335712148,0.0,38.10316072062079
2014,1,1,20,46.91656248435354,20.58896514932862,30.612545017249204,0.0,35.757479790425194
2014,1,1,21,48.35680669576854,21.828655610565395,25.099574788048375,0.0,35.74691498866356
2014,1,1,22,46.34962841047597,21.980995532421694,23.456064701715118,0.0,34.46032580530752
2014,1,1,23,51.95030196265343,19.48528618175062,22.16911001128467,0.0,36.254558838108835
2014,1,2,0,63.50481410156378,21.43007548298098,20.64080232963067,0.0,42.30959016160232
2014,1,2,1,59.70488842059511,18.759846270271797,22.629176665853265,0.0,40.00623342454975
2014,1,2,2,63.6246914470112,18.785294764285688,19.65014547174527,0.0,41.37796324714036
2014,1,2,3,65.41617395541996,16.060073191386635,23.688247455338075,0.0,42.26375842619359
2014,1,2,4,73.6821437005032,16.907064432701876,23.839458826004208,0.0,46.68108294526301
2014,1,2,5,70.05703902638047,14.812618433705211,21.222333490031986,0.0,43.71677174130819
2014,1,2,6,75.52922697617626,13.473494509025413,26.2432561789059,5.1459885452633145,44.482318803945276
2014,1,2,7,73.23946206472729,13.691317926660453,29.346540551480732,5.319431786781626,43.93671862726712
2014,1,2,8,72.31394054123547,10.40014654354314,32.38713961288382,6.313773826869179,42.59755524282285
2014,1,2,9,72.22386573747276,11.148347740104068,32.29175637545971,5.07852976394015,43.37552358388947
2014,1,2,10,64.2867687561823,13.599745040754895,35.73420327502322,6.259840333582638,40.240228378530944
2014,1,2,11,65.55113772486776,11.402171103618373,41.35854488097795,6.067429392522126,41.43421447345391
2014,1,2,12,64.53974995197922,12.5635822292085,40.898220484783145,6.654441425732768,40.8913730288424
2014,1,2,13,60.34929013200117,11.255523951366571,40.806901198982096,8.739284096186767,37.343040443113594
2014,1,2,14,53.63479438204964,14.992453629447816,40.305697717096116,9.087055524132404,34.83274506121218
2014,1,2,15,48.661073144479346,13.74603779462922,40.61316158538748,9.387982439987848,31.882989007712006
2014,1,2,16,50.31174226961418,15.383081263867517,40.149234752751006,11.346092466575579,32.12759623122975
2014,1,2,17,46.81037403709116,17.606350939525502,40.51331100086848,10.615677270357422,31.481915865398214
2014,1,2,18,45.782633974201,16.815696932687516,37.390033097631814,11.45643985126291,29.68581276080166
2014,1,2,19,44.13560693518921,19.512038161778495,33.90997151974366,0.0,34.703409220076885
2014,1,2,20,50.733715780196576,18.099502601880456,32.14446534595061,0.0,37.22560173985255
2014,1,2,21,48.188549170220625,19.825656838410342,27.868856766915098,0.0,35.615742990016436
2014,1,2,22,44.26914744239623,20.83631030834988,28.20977437469312,0.0,34.0274216886417
2014,1,2,23,52.09123126060075,20.20703943254492,25.926806096520025,0.0,37.293088679367855
2014,1,3,0,53.72278956603176,21.569176152251288,22.045909189279502,0.0,37.74132946654717
2014,1,3,1,56.859101355486764,18.19794843544177,23.930736175928224,0.0,38.67508244356156
2014,1,3,2,61.11987755346459,18.219959700748838,23.53957202710419,0.0,40.73384109237779
2014,1,3,3,64.85103027339117,16.69479619389761,23.748757674938854,0.0,42.183705529852645
2014,1,3,4,70.72065275378192,15.048450110188202,26.571440314402874,0.0,45.18914947282799
2014,1,3,5,73.0542763928549,14.69538942181761,26.4966235535082,0.0,46.235079733674375
2014,1,3,6,71.94973783583296,11.1021999252238,30.26792686908455,7.215030124218106,41.751599207191475
2014,1,3,7,73.73033065100297,11.085197426857501,30.10781454928389,7.641455870111345,42.39155952835984
2014,1,3,8,75.81620426803165,11.1051885179915,37.503045266860916,5.117053408243773,46.181741038663574
2014,1,3,9,70.56157231181513,10.258655983984768,38.01615566606948,6.573261158965334,42.67498350483422
2014,1,3,10,68.51264969386936,11.832333017151157,43.488276552293925,7.7791217672043675,42.614119178936626
2014,1,3,11,67.74722579533562,11.513772295320683,42.390199247441586,8.104286784076024,41.753641043714325
2014,1,3,12,64.88851078623236,12.201767380321385,45.08701617623022,7.534516761377032,41.354930461770124
2014,1,3,13,59.500070049161046,12.341673411726271,46.458391052880025,8.173885832322675,38.65727234251308
