year,month,day,hour,Electricity [kW],Heat [mmBTU],Cooling Energy [Ton],PV Power Generation [kW],Greenhouse Gas Emission [Ton]
2014,1,1,0,59.456911817761636,19.9327619383765,19.469459974631615,0.0,39.602176485320086
2014,1,1,1,64.35146397678614,13.51475691450796,18.290565447304175,0.0,39.88827215220629
2014,1,1,2,66.65303305767938,13.731643728154985,17.728762208656438,0.0,40.99176208901748
2014,1,1,3,76.74195280667062,13.668167837070762,17.4762087949225,0.0,45.96666851344104
2014,1,1,4,76.7990417625391,12.184871259771715,14.428230491548344,0.0,44.94062835751074
2014,1,1,5,74.2906725796616,10.021522725206905,17.94790388556594,0.0,43.74137388450606
2014,1,1,6,67.48828717425266,11.197924032388244,21.910030523217838,4.132563685894118,39.41924505853931
2014,1,1,7,71.71654541772635,7.6299755308561155,23.2368611279068,3.933470346629308,40.827902420386714
2014,1,1,8,64.0699524194813,9.300206890105402,25.219669658447085,3.697883387778334,38.02003051457252
2014,1,1,9,61.392939794640014,7.716571777808806,25.399907359771067,3.931252875405681,36.125796464914025
2014,1,1,10,54.69454457521937,7.7528065732647695,29.76042443031211,5.311173225037421,32.969612533132825
2014,1,1,11,53.44963232928559,8.688615803662783,31.933959985697523,5.493548506008487,32.971418649876895
2014,1,1,12,49.68711912326716,10.040690204490296,31.649081166174376,5.762084220764477,31.304540745833307
2014,1,1,13,48.06306847133248,9.245112082089076,36.12433612162391,6.714249615921229,30.67281027665713
2014,1,1,14,39.277374459017196,11.490035803594935,35.94913986627424,7.9059226755649785,26.322564606059434
2014,1,1,15,41.607159493994615,11.63056397984185,33.03749882577455,8.148365471313296,26.826065970448123
2014,1,1,16,39.46163121277746,15.502334503230152,34.21679579391946,7.761796774582876,27.34397672885023
2014,1,1,17,45.253663368127974,15.569545683713793,33.873701802744954,9.739759690502408,29.202555904475908
2014,1,1,18,49.706961245381876,16.1337774778221,29.231092496168362,9.868512424866607,30.605576152837934
2014,1,1,19,46.863472111593175,13.58164792590274,27.78219509129078,0.0,33.06266945182557
2014,1,1,20,51.20667260666416,17.18327994375932,23.167575040049563,0.0,35.39183529446979
2014,1,1,21,51.48734867651381,16.94117567583801,21.710167548902113,0.0,35.16806055078873
2014,1,1,22,58.82189815997638,18.14626440191013,18.359076658748766,0.0,38.52664373231099
2014,1,1,23,62.374039301422364,16.757187125667762,14.287320806416481,0.0,39.071639949694806
2014,1,2,0,65.28286184004045,17.39880498600507,12.363926860283335,0.0,40.333857787878415
2014,1,2,1,78.39961773709484,13.53837792836249,15.599001381349808,0.0,46.381122523326134
2014,1,2,2,70.54602415607927,13.641015648347887,15.431671237687679,0.0,42.451651020081535
2014,1,2,3,72.88841681235516,12.876683258872808,15.39385363153873,0.0,43.38598411014717
2014,1,2,4,72.74963457891282,12.3071551849285,16.966514248603083,0.0,43.46026669465558
2014,1,2,5,73.43874607785594,11.038887527547285,18.830298009870972,0.0,43.79709889916634
2014,1,2,6,71.3593900613868,9.72937543964432,19.028774176183774,3.07444491991946,40.867040037863724
2014,1,2,7,73.84831142962894,7.296222098184536,22.70844521198144,2.7599406122110595,42.27474108056059
2014,1,2,8,69.9053353769926,6.04506793242133,19.88290512264049,3.4141433053156836,39.035697440092946
2014,1,2,9,62.38611039614571,7.965420828186446,23.468441526887904,2.9588801460611487,36.7969296788758
2014,1,2,10,56.70424133698397,7.79007075981169,29.31010382107078,4.068838407241201,34.516743457029044
2014,1,2,11,60.08302812178215,10.868108263466329,32.39536829464341,4.561514835605171,37.500262781057074
2014,1,2,12,48.81885137808902,8.049823171439503,29.740687158279144,5.596386124698701,29.97431700978284
2014,1,2,13,52.32084915338824,8.448096887423807,31.869737433536514,5.241249121944395,32.448176568656365
2014,1,2,14,49.16512278933335,12.046850868938634,34.92231109442732,7.709099823050757,31.326528962708355
2014,1,2,15,44.374074261633105,12.552064777729658,28.463429740656387,7.892880795927004,27.698902114303223
2014,1,2,16,40.99047371736151,13.348613081639016,31.354660308323645,7.830180203272339,26.85566274320102
2014,1,2,17,49.74905751462935,13.48206321700803,32.78117950765198,8.984890967308168,30.982938140293395
2014,1,2,18,49.15048731525639,15.653943331902717,26.597364124068736,8.858487237453911,30.1616558632858
2014,1,2,19,45.92783159627247,16.37883579027234,23.584213832921296,0.0,32.594409301802195
2014,1,2,20,51.513340854376466,18.591015622815743,23.960633028253543,0.0,36.12610171968367
2014,1,2,21,56.47385663314754,18.332496699508553,21.722526835841492,0.0,38.081182693594634
2014,1,2,22,69.62982956658176,18.002189423239866,22.666995825072394,0.0,44.74897077527732
2014,1,2,23,74.25828976392903,17.993786222981875,15.499906176770592,0.0,45.6272619842132
2014,1,3,0,68.96493150246441,16.34884556946409,14.04908529395128,0.0,42.19693648086169
2014,1,3,1,69.814776936023,15.35747135677921,9.070971743786789,0.0,41.32882422380261
2014,1,3,2,72.2565261037189,13.634249626235619,12.845227091629901,0.0,42.78758335805611
2014,1,3,3,78.18205886252504,11.995353899977173,11.059465728540964,0.0,44.90152874696387
2014,1,3,4,80.57268492525922,12.15640395304392,15.477532022874415,0.0,47.028770053117675
2014,1,3,5,73.50465394343188,11.9705778888112,18.828779335817302,0.0,44.10925620552276
2014,1,3,6,77.00788315847481,9.150215895032602,16.075599024131087,3.2440147042197367,42.84211880046353
2014,1,3,7,75.18662067899102,8.620932254255267,21.191886282930753,2.6979802998646223,43.06897712242593
2014,1,3,8,72.60335825748076,8.45478695853427,22.63222420063424,3.9980285473398176,41.36554578275761
2014,1,3,9,65.93087215867585,8.950764887414229,23.664291643764535,3.7056618940933816,38.53069292726841
2014,1,3,10,58.261881271952845,9.2076114518226,29.21314601804324,3.902261933122777,35.784722308570466
2014,1,3,11,56.97132595336752,9.598034900578691,29.8997005891978,5.3514515427451474,34.66928779332435
2014,1,3,12,55.72911667368581,10.776849192863184,33.73222431542255,6.285451504822244,34.701332205375245
2014,1,3,13,52.01421984891487,10.653151678487466,33.50577270027522,5.130432299298326,33.33899381840956
2014,1,3,14,51.19143246834043,12.606903164177545,34.12485157549175,7.099615814227309,32.65294959140818
2014,1,3,15,51.398569328185886,12.444150413416988,33.257644568869985,7.270308779886998,32.44890431194853
2014,1,3,16,48.75930258740487,12.81710931593277,32.96503360627738,8.920869031203555,30.35735629413597
2014,1,3,17,45.40470198362444,14.286709240963472,34.46115535263059,8.705685072323275,29.527752298465742
2014,1,3,18,52.03585284908869,15.600308420775818,30.742164500141655,10.09573161769026,31.79858604196029
2014,1,3,19,50.953125718892856,18.9149672357399,24.20364805944554,0.0,35.99178264205751
2014,1,3,20,53.837981386875896,19.404550812109218,27.850480683160942,0.0,38.3104520737029
2014,1,3,21,55.69193039075521,17.299706742587016,20.828442804071873,0.0,37.20156577896808
2014,1,3,22,59.18146780633675,20.40845394335739,18.17774269006621,0.0,39.34881862418883
2014,1,3,23,67.08299822424641,18.07397915681262,17.70514025081501,0.0,42.50472090932999
2014,1,4,0,72.43618056067413,16.453145988091478,13.645044735487469,0.0,43.883043023862
2014,1,4,1,71.5731934424277,15.88480887732713,15.748227878196515,0.0,43.70168496005129
2014,1,4,2,81.99457662199393,15.100684533650156,16.161628708493343,0.0,48.75981941279068
2014,1,4,3,77.37087125495815,14.175125534083378,14.81430357941486,0.0,45.900834003587065
2014,1,4,4,75.13630703182413,11.922255999555311,16.96461378299257,0.0,44.53775307237718
2014,1,4,5,71.34915208552961,11.55641397295406,18.054513060269663,0.0,42.75240284670495
2014,1,4,6,75.31394377973638,10.821156956770409,14.529290325436419,3.404788757026006,42.106782663473595
2014,1,4,7,73.32733203683821,11.365410902855357,22.406412692897533,4.160119186440918,42.47451223463476
2014,1,4,8,70.76268804829581,10.77924247551189,24.479340633278582,4.845212979290465,41.08837840381196
2014,1,4,9,63.55977927077072,9.130098634232889,28.17619399054013,5.044625149412694,37.631845449056904
2014,1,4,10,56.8580238693075,10.622508451702203,28.411403072391177,4.718766946994844,34.93866161114522
2014,1,4,11,54.328143679408704,10.361485163043238,30.26963646439651,6.157572428595895,33.247658467198676
2014,1,4,12,52.253947850164614,11.067968461728931,33.02333034128555,5.675466358393305,33.21429735266144
2014,1,4,13,48.41807237691249,11.151530163773248,36.70359447312628,7.694036922801171,31.048195670812888
2014,1,4,14,44.714607675505285,14.06885053882998,35.93581537644638,9.128643972025614,29.200800088678108
2014,1,4,15,45.931182908397034,15.297996684761374,33.69117931059828,8.544898221522708,30.020777210985234
2014,1,4,16,47.19048107748136,14.401773379904446,32.03278864460455,9.571480120140727,29.53659022156256
2014,1,4,17,46.87521435440199,16.65150644947425,35.22198989533639,9.242266392228231,30.856323894996436
2014,1,4,18,46.51687669369184,18.845524774266718,30.517555622371333,9.787062382299347,30.122075712450528
2014,1,4,19,47.71444170220136,18.544359116536352,30.660873237544543,0.0,35.5527032335705
2014,1,4,20,49.92338088876302,21.407255415545492,27.48759303434148,0.0,36.88138567591346
2014,1,4,21,55.81391550289153,18.902538867174734,24.7719803413794,0.0,38.532115479874065
2014,1,4,22,59.07780913033345,18.750790512373797,18.4149449017575,0.0,38.84713069923037
2014,1,4,23,62.22588258819785,20.151000345450004,20.710562857128846,0.0,41.300353969159694
2014,1,5,0,68.5811831156634,18.28177553656562,16.370717950302048,0.0,43.0492678088618
2014,1,5,1,71.22005263406272,16.809315403987757,16.229188924221724,0.0,43.89865872307204
2014,1,5,2,71.65480141199757,16.35653869552097,12.166053487899802,0.0,43.16757301223503
2014,1,5,3,71.25519714880473,15.944949260845004,15.133212511845596,0.0,43.437725855024986
2014,1,5,4,68.58618486326361,15.805279149168864,18.144362409056495,0.0,42.66354865819376
2014,1,5,5,70.58010615251233,13.638975673364554,22.754967537185472,0.0,43.932739285702624
2014,1,5,6,68.03210713215024,13.167250179665777,24.95394051439786,5.212487817208093,40.35077281425038
2014,1,5,7,67.24696543416883,11.133877805721863,25.356291981367608,3.967910167503881,40.05094937132256
2014,1,5,8,63.52586192143255,10.903271556425574,26.588226346048287,5.320286642117446,37.69141437579488
2014,1,5,9,58.38277861644456,11.396266637148447,30.65717056598333,4.004293924215696,36.73955645045563
2014,1,5,10,58.23972807950294,11.319117161935464,31.497606671520042,5.398089874948498,36.11607558516187
2014,1,5,11,47.31531597056204,12.049457677226435,35.87049870051533,5.5555214795486245,31.668834288777706
2014,1,5,12,48.33301349811376,11.852068467878913,37.52345501568723,7.271447051553532,31.591094766781236
2014,1,5,13,43.55148212644609,11.729196925633603,41.675893402194035,6.749289582986662,30.2550340298586
2014,1,5,14,47.255766859861026,12.939202540616504,40.39264346872258,7.7257437019103445,31.725301034904803
2014,1,5,15,41.343771696650826,15.299173846874057,37.38438034313314,9.716166265760709,27.880430938133905
2014,1,5,16,39.77218966500306,15.310897139235847,36.963057401350326,10.140152504874882,26.80189920210491
2014,1,5,17,40.07281524601249,17.750006683586875,39.23633372709644,9.638773443110331,28.38928965194643
2014,1,5,18,46.126021629233996,18.513044659955295,34.51620881971005,11.09376832119657,29.973281815947313
2014,1,5,19,46.88055458960985,20.122550112420438,33.063016522953866,0.0,36.08964563312183
2014,1,5,20,44.477615152620004,22.685479882562163,27.762918781480888,0.0,34.59703529737483
2014,1,5,21,48.89937247437636,19.93230280509981,26.290680188443844,0.0,35.68751311640689
2014,1,5,22,50.780482623480104,20.071515870687442,25.447441187536516,0.0,36.50118431045359
2014,1,5,23,58.80803691598586,19.55568661450196,21.690112551590946,0.0,39.608746952661704
2014,1,6,0,59.39115415181325,19.01939840674333,21.196853151668783,0.0,39.64076722826338
2014,1,6,1,62.89519033373165,16.43007964073615,18.438728896964246,0.0,40.06436483847952
2014,1,6,2,70.32876335046686,16.76869396864754,21.586463324036547,0.0,44.512282530635005
2014,1,6,3,66.53451053303785,17.794781646657942,15.755627288433903,0.0,41.75681521820309
2014,1,6,4,67.09860845055113,16.25631624313076,22.17305513034369,0.0,42.86081012428353
2014,1,6,5,72.16167244774381,13.062721842180528,21.218297778735256,0.0,44.24331233227311
2014,1,6,6,73.06905230168115,12.945095006361985,23.016194272950422,5.00311236844429,42.519737323117106
2014,1,6,7,64.74357994903964,11.041071738154328,23.33272354396009,4.370240223456042,38.16553609303012
2014,1,6,8,60.78398395950293,10.635456266684391,27.313694897159326,4.600423043044984,36.74515631766615
2014,1,6,9,57.09939866155419,11.186453156138109,34.92685304286596,5.502344495051528,36.139833638665955
2014,1,6,10,55.22818943067908,10.36602211058444,32.82874886147588,5.868774322502539,34.35526395955878
2014,1,6,11,43.20761571643968,12.493487267532245,38.98258148572411,6.569654904015662,29.863542883616503
2014,1,6,12,48.1337958895867,9.836500241964652,38.443372298719005,5.804744906418013,31.80415002391754
2014,1,6,13,42.13516793336144,11.870250438175077,34.596353431765046,7.856766097218742,27.61954673587688
2014,1,6,14,39.86656575161619,14.34084458016532,38.11368066745974,8.266271905666201,27.72513643051654
2014,1,6,15,39.17724484716544,13.757618759577221,38.42017788344108,10.339249161678158,26.230319047305024
2014,1,6,16,35.35776261795468,15.34524171641173,37.796087360752864,9.630300486368649,25.026521052867107
2014,1,6,17,43.51028205261025,17.489300793860195,37.155583284919445,10.531809318015542,29.1671432624393
2014,1,6,18,37.46136843456236,16.345732305824576,34.94027702055949,10.628005949134796,25.308456338573055
2014,1,6,19,47.116143496932466,17.778764942497496,26.503574257085994,0.0,34.19241608263268
2014,1,6,20,50.352838554019826,18.356679596748748,30.835286351603617,0.0,36.85048042635526
2014,1,6,21,51.406562282999055,20.036925576301776,28.48090051364819,0.0,37.410538917119695
2014,1,6,22,55.32937006276069,19.114015784218424,24.409236398408407,0.0,38.28073704632755
2014,1,6,23,57.841760228462384,19.27498887309661,22.941183377222448,0.0,39.29161345160467
2014,1,7,0,62.08968057687705,18.106481528168537,22.20449620646469,0.0,40.91768398818203
2014,1,7,1,61.51592404561037,18.362863484924308,17.808637432386234,0.0,39.82854855475972
2014,1,7,2,65.0128774233164,14.872451362129476,19.37655612801726,0.0,40.8434853459005
2014,1,7,3,66.26043647552751,15.145989382028533,19.254342863296607,0.0,41.52488362503164
2014,1,7,4,69.2622680585385,12.696068201077821,20.554646543568392,0.0,42.55088379830627
2014,1,7,5,64.09668679493915,12.118255348252871,21.479941529449203,0.0,39.97980830783528
2014,1,7,6,67.44995488232557,8.797954172054405,23.180767666990835,4.485089218898337,38.757972616728104
2014,1,7,7,66.45049653787214,8.554213566277921,27.67953104498372,4.622990712305468,39.015923191663454
2014,1,7,8,63.356131655686376,9.471251076006613,27.572178062331776,5.1867976013247805,37.44047796244914
2014,1,7,9,55.8097375578923,9.912630487570546,29.68610690936047,5.043929954501421,34.29391432983869
2014,1,7,10,51.26989310402304,6.933156806284195,33.69039308894761,5.458369733675497,31.723787344848553
2014,1,7,11,52.51522823828795,9.029112510727062,33.772946946354885,5.871744904896217,32.785064809184966
2014,1,7,12,44.35740461384567,9.47596997901441,38.27952491580971,7.328185682819894,29.013305442379156
2014,1,7,13,42.953730020783524,11.44626875772078,32.75428389617372,6.784747631261415,28.06922860131203
2014,1,7,14,47.1903915437788,13.896094028573435,40.7198487110946,8.218131243212731,31.798928101073987
2014,1,7,15,39.81636317255658,14.042844808139659,33.166302432978725,8.418373392020786,26.54510881930554
2014,1,7,16,41.041317866605425,14.8656699183413,38.26978978499437,9.48276652062505,27.892934605491455
2014,1,7,17,41.949860917732735,15.476150855963548,31.826917570335574,9.542066065780253,27.212126196832422
2014,1,7,18,36.48248767223439,17.38298516777191,32.944769585934644,10.29671547849687,24.89673556438726
2014,1,7,19,45.456749386101095,20.28419216894204,28.02115411623785,0.0,34.41786316698073
2014,1,7,20,54.93846250256503,19.06336329440041,27.67498040618023,0.0,38.72323632083868
2014,1,7,21,55.07259658875558,18.422549869341427,21.046623721767368,0.0,37.27238799953369
2014,1,7,22,58.00799118612431,16.787472775737566,21.357932425130887,0.0,38.3118239108096
2014,1,7,23,62.60357951028082,19.48194822574889,17.24076365665703,0.0,40.59452695419648
2014,1,8,0,66.5217632005979,17.757691946083305,12.32550188715468,0.0,41.05328956155488
2014,1,8,1,63.45864096842167,16.352621448456667,16.987884770972617,0.0,40.03268387294236
2014,1,8,2,71.36818006766494,15.632761583200152,15.209163886214789,0.0,43.41575128603547
2014,1,8,3,70.87702082059208,15.098810172608273,14.946004635405213,0.0,42.95735438915956
2014,1,8,4,66.9050987551368,11.235607360996767,14.378671740424728,0.0,39.69896593395238
2014,1,8,5,69.79393992966152,11.368169610347355,18.486244288599323,0.0,42.00466970565483
2014,1,8,6,69.45092015700472,10.808861134034402,24.337466854463923,4.461025369016953,40.60509910509699
2014,1,8,7,64.86821943933124,8.415071659222795,24.601799226510693,3.7583603984530614,37.99981086350807
2014,1,8,8,63.17401289441263,8.91736379422868,26.82268497987181,3.3290146021235185,37.96224528038752
2014,1,8,9,61.82368597863882,7.283897594120203,27.19947847431871,3.3103503158265473,36.88173280450594
2014,1,8,10,58.19644314897184,8.110535133437061,33.591151613245366,5.087070744716983,35.706077064807616
2014,1,8,11,54.93350203763183,8.842412358438715,29.940937002301858,5.394058331744155,33.41063296093583
2014,1,8,12,51.20092557966136,8.790510894352655,30.71650307024714,6.186934883493729,31.28744923043904
2014,1,8,13,44.25060976431115,9.324215759035999,37.12714490951908,5.609663648880948,29.54316676732972
2014,1,8,14,40.091071517178335,11.250991562271182,33.20596987615776,7.688150012044975,26.217952196479587
2014,1,8,15,44.410947206787675,13.974905960904891,34.71227210311312,7.130463108419322,29.775168258078267
2014,1,8,16,42.61971342400007,14.431996638448178,30.822443496473586,8.494509837572304,27.556689484043055
2014,1,8,17,43.97063091072723,16.561591280972927,34.14723359232418,8.65104886233368,29.457715126953488
2014,1,8,18,45.82143145753626,14.20696318444055,28.786978161740024,9.08894480200994,28.38572791544333
2014,1,8,19,46.65719571501504,17.11678101004298,24.362133283112108,0.0,33.336058817142835
2014,1,8,20,52.41483664540302,16.962774241070637,21.893055438443202,0.0,35.674861682711345
2014,1,8,21,50.751561227702155,16.726460909889163,21.02962537693081,0.0,34.599643962203984
2014,1,8,22,66.14469525056012,16.1106009912354,17.698438444004648,0.0,41.44521561145161
2014,1,8,23,63.9534355934758,17.49505830246414,15.167187738590416,0.0,40.25867283519523
2014,1,9,0,66.86764521164348,15.028839449613908,17.22861004800977,0.0,41.38819645030786
2014,1,9,1,67.75091132109145,15.133826677353566,14.906784417630426,0.0,41.39696054727788
2014,1,9,2,74.10817800676136,14.191642530439536,15.57012472249132,0.0,44.42560670701081
2014,1,9,3,69.43711546088753,12.907074497035065,15.778858702959976,0.0,41.74645182014628
2014,1,9,4,74.56419794543099,10.973108416044575,13.677337858466789,0.0,43.30949906922222
2014,1,9,5,79.72289652085082,11.253055695337332,17.861725833822504,0.0,46.809710135791114
2014,1,9,6,69.92901995068105,11.006722142952144,18.263122582424106,2.622309508976935,40.60799638022252
2014,1,9,7,70.64457132571425,9.074932145668384,17.62233202144676,2.4734930390836145,40.33248519130518
2014,1,9,8,66.99535761241907,6.637891936517967,20.629986585061634,4.032958050194746,37.59856467907988
2014,1,9,9,65.75254805095632,8.08656843654617,23.700456983083587,3.082388802945567,38.501141551585945
