year,month,day,hour,Electricity [kW],Heat [mmBTU],Cooling Energy [Ton],PV Power Generation [kW],Greenhouse Gas Emission [Ton]
2014,1,1,0,49.2034712691323,21.660947222117656,39.414540158763145,0.0,38.982927832954076
2014,1,1,1,47.283779052539764,18.42226428663365,38.285131037607236,0.0,36.825595019781424
2014,1,1,2,47.078515983726476,17.15116275091473,35.07676887185582,0.0,35.69996059150882
2014,1,1,3,54.17200165027898,16.295811300455064,29.888693293081598,0.0,37.95248287389233
2014,1,1,4,58.579056869521445,15.565341750444812,25.374059609939604,0.0,39.03394288188209
2014,1,1,5,60.33578327411184,13.328518496803646,24.26616363708862,0.0,39.01967991351474
2014,1,1,6,63.579837108629235,12.412309753789593,22.944225464377944,11.234366683601802,34.48527323152618
2014,1,1,7,72.51905118418603,10.30668244247109,21.49241749452937,10.569076148105635,38.3654757496874
2014,1,1,8,70.16109908371212,10.922689962247578,18.77086757849277,12.043578795574817,36.08974064844148
2014,1,1,9,76.2084780278977,13.029537234933489,22.77781013673873,11.160543687283482,40.9883903681349
2014,1,1,10,81.21272530457156,14.949020181631186,22.292451662917994,10.34595389228686,44.37658209321531
2014,1,1,11,76.19492099959685,12.584152233452143,22.87267491743842,10.833316162793343,41.030583071925086
2014,1,1,12,72.85373762347179,14.779764193728008,22.541560600266507,10.723556583055208,40.007331898379995
2014,1,1,13,75.99549877975427,15.903481248521175,29.372263709441224,9.846589911482535,43.71995155058046
2014,1,1,14,72.75931172781839,18.107251846256197,29.00175968652842,7.791761869296115,43.71630242044368
2014,1,1,15,71.72076861125669,19.157651969499053,29.578647299320153,8.002565029897715,43.52212684139324
2014,1,1,16,70.0523328836011,22.35862174270976,33.86225511896395,6.257018584785404,45.37769469601356
2014,1,1,17,61.45238544475387,20.31179507898369,37.304639379758235,6.31742017368551,41.12194903518094
2014,1,1,18,60.01309053666141,22.926588189987406,38.67133612448148,5.018452794659933,42.10956255289325
2014,1,1,19,57.70482229309805,21.544893636644137,41.30678168945776,0.0,43.57723557543382
2014,1,1,20,52.820950855806835,21.589445705207726,40.099944874546,0.0,40.90729811437494
2014,1,1,21,55.17266085769731,21.300459404171818,37.11074339119196,0.0,41.39861692833859
2014,1,1,22,44.46620982856813,21.488975113637633,41.558722056526335,0.0,36.99154185968062
2014,1,1,23,54.804455004961625,21.239294535421525,39.46586381816637,0.0,41.66718862674054
2014,1,2,0,54.61622670995955,17.73288810067875,38.57727413145004,0.0,40.343434611473405
2014,1,2,1,53.58103639584088,17.313283203973754,35.751771585252534,0.0,39.13485747616308
2014,1,2,2,53.5368857489207,16.64257958275556,34.477020904486615,0.0,38.656620930184346
2014,1,2,3,57.166780935273955,15.233035147163063,35.87455632834521,0.0,40.32821227745494
2014,1,2,4,66.46182490698371,14.330512228414763,30.88479862809517,0.0,43.707025847635315
2014,1,2,5,67.43689478402581,14.979534770498063,25.185842201750912,0.0,43.249476263512506
2014,1,2,6,74.13474601398238,12.146368082951797,30.44599915237351,10.573759620775443,41.51360345196371
2014,1,2,7,71.90360427144356,12.514828819667157,21.640157011787974,9.880921900258814,39.093821233850115
2014,1,2,8,74.12672629463877,12.909689354838285,18.716241301270582,11.681500853287398,38.83876778738129
2014,1,2,9,79.3117966993894,11.959405897500513,17.915868455647434,10.925544041554744,41.36412178929697
2014,1,2,10,79.0260545575199,14.481271123135844,24.198619496932974,10.439971657253183,43.47714668646071
2014,1,2,11,82.90886863838799,14.636060073320921,24.24181062277538,10.084852861692221,45.65118803489923
2014,1,2,12,76.83000409728518,14.976339187227056,26.68861984404084,9.468584084981151,43.511335731128305
2014,1,2,13,83.14156198581117,16.807550274614986,25.67320626533502,8.223016459428985,47.636179098642586
2014,1,2,14,76.99610264635866,16.847955787950646,27.087486536043052,7.57389343025041,45.18298865164793
2014,1,2,15,76.13517261823728,18.744215806019408,30.382733723715543,6.77604995762195,46.37937281685659
