temperature,time,predicted_score
200.0,10.0,11.355495867768596
205.08474576271186,10.0,11.4801899093307
210.16949152542372,10.0,11.600610456765299
215.25423728813558,10.0,11.716757510072389
220.33898305084745,10.0,11.828631069251973
225.4237288135593,10.0,11.93623113430405
230.50847457627117,10.0,12.03955770522862
235.59322033898306,10.0,12.138610782025685
240.67796610169492,10.0,12.233390364695241
245.76271186440678,10.0,12.323896453237293
250.84745762711864,10.0,12.410129047651834
255.9322033898305,10.0,12.49208814793887
261.01694915254234,10.0,12.569773754098401
266.10169491525426,10.0,12.643185866130423
271.1864406779661,10.0,12.712324484034939
276.271186440678,10.0,12.777189607811948
281.35593220338984,10.0,12.83778123746145
286.4406779661017,10.0,12.894099372983446
291.52542372881356,10.0,12.946144014377936
296.6101694915254,10.0,12.993915161644916
301.6949152542373,10.0,13.03741281478439
306.77966101694915,10.0,13.07663697379636
311.864406779661,10.0,13.11158763868082
316.9491525423729,10.0,13.142264809437775
322.03389830508473,10.0,13.168668486067222
327.1186440677966,10.0,13.190798668569164
332.20338983050846,10.0,13.208655356943597
337.2881355932203,10.0,13.222238551190525
342.37288135593224,10.0,13.231548251309945
347.45762711864404,10.0,13.23658445730186
352.54237288135596,10.0,13.237347169166267
357.62711864406776,10.0,13.233836386903167
362.7118644067797,10.0,13.226052110512558
367.7966101694915,10.0,13.213994339994446
372.8813559322034,10.0,13.197663075348826
377.9661016949152,10.0,13.177058316575698
383.0508474576271,10.0,13.152180063675063
388.13559322033893,10.0,13.123028316646923
393.22033898305085,10.0,13.089603075491274
398.3050847457627,10.0,13.05190434020812
403.3898305084746,10.0,13.00993211079746
408.47457627118644,10.0,12.96368638725929
413.5593220338983,10.0,12.913167169593615
418.64406779661016,10.0,12.858374457800434
423.728813559322,10.0,12.799308251879744
428.8135593220339,10.0,12.735968551831549
433.89830508474574,10.0,12.668355357655848
438.9830508474576,10.0,12.596468669352637
444.06779661016947,10.0,12.520308486921921
449.1525423728814,10.0,12.4398748103637
454.2372881355932,10.0,12.355167639677969
459.32203389830505,10.0,12.266186974864732
464.4067796610169,10.0,12.172932815923991
469.4915254237288,10.0,12.07540516285574
474.5762711864407,10.0,11.973604015659982
479.66101694915255,10.0,11.86752937433672
484.7457627118644,10.0,11.757181238885947
489.8305084745763,10.0,11.642559609307671
494.91525423728814,10.0,11.523664485601888
500.0,10.0,11.400495867768598
200.0,10.338983050847457,11.459632610084022
205.08474576271186,10.338983050847457,11.584326651646126
210.16949152542372,10.338983050847457,11.704747199080725
215.25423728813558,10.338983050847457,11.820894252387815
220.33898305084745,10.338983050847457,11.932767811567398
225.4237288135593,10.338983050847457,12.040367876619475
230.50847457627117,10.338983050847457,12.143694447544046
235.59322033898306,10.338983050847457,12.24274752434111
240.67796610169492,10.338983050847457,12.337527107010667
245.76271186440678,10.338983050847457,12.428033195552718
250.84745762711864,10.338983050847457,12.51426578996726
255.9322033898305,10.338983050847457,12.596224890254296
261.01694915254234,10.338983050847457,12.673910496413827
266.10169491525426,10.338983050847457,12.747322608445849
271.1864406779661,10.338983050847457,12.816461226350365
276.271186440678,10.338983050847457,12.881326350127374
281.35593220338984,10.338983050847457,12.941917979776875
286.4406779661017,10.338983050847457,12.998236115298871
291.52542372881356,10.338983050847457,13.050280756693361
296.6101694915254,10.338983050847457,13.098051903960341
301.6949152542373,10.338983050847457,13.141549557099816
306.77966101694915,10.338983050847457,13.180773716111785
311.864406779661,10.338983050847457,13.215724380996246
316.9491525423729,10.338983050847457,13.2464015517532
322.03389830508473,10.338983050847457,13.272805228382648
327.1186440677966,10.338983050847457,13.29493541088459
332.20338983050846,10.338983050847457,13.312792099259022
337.2881355932203,10.338983050847457,13.32637529350595
342.37288135593224,10.338983050847457,13.335684993625371
347.45762711864404,10.338983050847457,13.340721199617285
352.54237288135596,10.338983050847457,13.341483911481692
357.62711864406776,10.338983050847457,13.337973129218593
362.7118644067797,10.338983050847457,13.330188852827984
367.7966101694915,10.338983050847457,13.318131082309872
372.8813559322034,10.338983050847457,13.301799817664252
377.9661016949152,10.338983050847457,13.281195058891123
383.0508474576271,10.338983050847457,13.256316805990489
388.13559322033893,10.338983050847457,13.227165058962349
393.22033898305085,10.338983050847457,13.1937398178067
398.3050847457627,10.338983050847457,13.156041082523545
403.3898305084746,10.338983050847457,13.114068853112885
408.47457627118644,10.338983050847457,13.067823129574716
413.5593220338983,10.338983050847457,13.01730391190904
418.64406779661016,10.338983050847457,12.962511200115859
423.728813559322,10.338983050847457,12.90344499419517
428.8135593220339,10.338983050847457,12.840105294146975
433.89830508474574,10.338983050847457,12.772492099971274
438.9830508474576,10.338983050847457,12.700605411668063
444.06779661016947,10.338983050847457,12.624445229237347
449.1525423728814,10.338983050847457,12.544011552679125
454.2372881355932,10.338983050847457,12.459304381993395
459.32203389830505,10.338983050847457,12.370323717180158
464.4067796610169,10.338983050847457,12.277069558239416
469.4915254237288,10.338983050847457,12.179541905171165
474.5762711864407,10.338983050847457,12.077740757975407
479.66101694915255,10.338983050847457,11.971666116652145
484.7457627118644,10.338983050847457,11.861317981201372
489.8305084745763,10.338983050847457,11.746696351623097
494.91525423728814,10.338983050847457,11.627801227917313
500.0,10.338983050847457,11.504632610084023
200.0,10.677966101694915,11.560178430250641
205.08474576271186,10.677966101694915,11.684872471812746
210.16949152542372,10.677966101694915,11.805293019247344
215.25423728813558,10.677966101694915,11.921440072554434
220.33898305084745,10.677966101694915,12.033313631734018
225.4237288135593,10.677966101694915,12.140913696786095
230.50847457627117,10.677966101694915,12.244240267710666
235.59322033898306,10.677966101694915,12.34329334450773
240.67796610169492,10.677966101694915,12.438072927177286
245.76271186440678,10.677966101694915,12.528579015719338
