n,depth,replica,shots,unique_measured_bitstrings,subset_size,weighted_ideal_probability,xeb_fidelity,xeb_std,xeb_se,xeb_ci95_low_t,xeb_ci95_high_t,xeb_ci95_low_boot,xeb_ci95_high_boot,mb_success_probability,mb_polarization_proxy,mb_ci95_low,mb_ci95_high
40,8,1,20,20,20,1.3684698537720444e-12,0.5046485164832852,1.401682897112428,0.31342582408422326,-0.15135927259772675,1.1606563055642973,-0.04900469594166102,1.1703477725097033,0.6,0.5999999999996362,0.38658150076225317,0.7811934676271829
40,8,2,20,20,20,1.5197779583708762e-12,0.671013536866448,1.5191134949362695,0.3396841040214781,-0.03995346375062414,1.3819805374835203,0.04626679687863921,1.3472145259451935,0.6,0.5999999999996362,0.38658150076225317,0.7811934676271829
40,8,3,20,20,20,1.17905169780349e-12,0.29638105148397176,1.1045918275972613,0.24699424138982043,-0.22058383704524342,0.8133459400131869,-0.131760726153654,0.8029856456103311,0.75,0.7499999999997726,0.531299122381256,0.8881382985923343
40,8,4,20,20,20,1.3023750983846852e-12,0.4319765643998731,1.055130465352826,0.23593434456599052,-0.06183969403779255,0.9257928228375387,0.00402999411468132,0.8981545869005695,0.5,0.49999999999954525,0.29929800819821234,0.7007019918017876
40,8,5,20,20,20,1.7066058589123214e-12,0.876432985904745,2.108455164066441,0.47146490743630337,-0.1103544061688031,1.8632203779782932,0.11333533894781411,1.880294923571832,0.75,0.7499999999997726,0.531299122381256,0.8881382985923343
40,8,6,20,20,20,1.6307918489664857e-12,0.7930746004209733,1.8952558732544824,0.4237920967352748,-0.09393245211407031,1.680081652956017,0.04785383434181424,1.6544866934772262,0.65,0.6499999999996817,0.4328542766852363,0.8188081758989179
40,8,7,20,20,20,1.243486599380232e-12,0.36722797500220145,1.544262361835077,0.34530756161576087,-0.3555090576286494,1.0899650076330523,-0.25144649271204217,1.0494864858345472,0.85,0.8499999999998635,0.6395811352592431,0.9476312541037835
40,8,8,20,20,20,1.128111828930432e-12,0.24037207334065994,0.879283477689687,0.19661376276065598,-0.1711452615451126,0.6518894082264325,-0.139590157881912,0.6188727200969928,0.65,0.6499999999996817,0.4328542766852363,0.8188081758989179
40,8,9,20,20,20,1.3713232161296305e-12,0.5077858215737094,1.3310180185111509,0.29762467686680066,-0.11514978629399086,1.1307214294414099,-0.021837966642272715,1.0936746598701388,0.5,0.49999999999954525,0.29929800819821234,0.7007019918017876
40,8,10,20,20,20,1.532027734598387e-12,0.6844823082662501,1.6461962682414955,0.3681006760094462,-0.08596126106546331,1.4549258775979634,0.06862494356231683,1.4569709757934906,0.55,0.5499999999995908,0.3420853424503424,0.7418021417443758
40,8,11,20,20,20,1.5116980277093346e-12,0.6621295591524594,1.5409890101981372,0.3445756179383151,-0.05907549775502541,1.3833346160599442,0.07071491005377993,1.3610132788271416,0.75,0.7499999999997726,0.531299122381256,0.8881382985923343
40,8,12,20,20,20,1.85728393540457e-12,1.0421052830588935,2.075997730071962,0.46420720455761666,0.07050843769018478,2.013702128427602,0.2598464152904016,2.0300697229407962,0.25,0.24999999999931788,0.11186170140766566,0.46870087761874407
40,8,13,20,20,20,1.7733550843331405e-12,0.9498245353999776,1.3602053759576234,0.30415116840019035,0.3132288237620008,1.5864202470379545,0.3793358886794942,1.5549568885123448,0.6,0.5999999999996362,0.38658150076225317,0.7811934676271829
40,8,14,20,20,20,1.4002030244645802e-12,0.5395395066459292,1.089946716875096,0.24371949507854318,0.029428740918302054,1.0496502723735563,0.08596746289555464,1.0136067243272828,0.65,0.6499999999996817,0.4328542766852363,0.8188081758989179
40,8,15,20,20,20,1.561918642330672e-12,0.7173477088826768,2.098342914693724,0.4692037397360209,-0.26470700480312903,1.6994024225684827,-0.04816880807482819,1.7084115185754791,0.6,0.5999999999996362,0.38658150076225317,0.7811934676271829
40,8,16,20,20,20,1.4336654934244246e-12,0.5763318803613714,1.2779090603267622,0.28574915279535196,-0.021747969966082414,1.174411730688825,0.05633056990061964,1.1356401900475146,0.6,0.5999999999996362,0.38658150076225317,0.7811934676271829
40,8,17,20,20,20,1.5200285862939048e-12,0.6712891051820635,1.2413604133273501,0.27757662687771906,0.09031454818549034,1.2522636621786367,0.17143199485872404,1.2152271947612594,0.35,0.3499999999994088,0.1811918241010821,0.5671457233147637
40,8,18,20,20,20,1.1312622131699335e-12,0.24383595744395378,1.0689672294363244,0.23902833907392354,-0.2564561059230227,0.7441280208109303,-0.16476639805809476,0.7538400657914791,0.5,0.49999999999954525,0.29929800819821234,0.7007019918017876
40,8,19,20,20,20,1.5691550990893947e-12,0.7253042772327911,1.4894943106899232,0.33306105308018596,0.02819948154941465,1.4224090729161676,0.13327468871506548,1.4139978417722325,0.45,0.4499999999994998,0.2581978582556243,0.6579146575496577
40,8,20,20,20,20,1.9214466437661033e-12,1.1126529269720007,1.9484874448450307,0.43569503799783604,0.20073273205620767,2.024573121887794,0.3455541191588169,2.0019639254600667,0.6,0.5999999999996362,0.38658150076225317,0.7811934676271829
40,8,21,20,20,20,9.839697750689708e-13,0.08188620906846844,1.2719864201389015,0.2844248101887191,-0.5134217603270251,0.677194178463962,-0.41494609805595717,0.683802694152717,0.75,0.7499999999997726,0.531299122381256,0.8881382985923343
40,8,22,20,20,20,8.962408700054464e-13,-0.014572742140933116,0.7241792174860027,0.16193139581913063,-0.3534990487542792,0.3243535644724129,-0.3050630137306928,0.3153649920181117,0.65,0.6499999999996817,0.4328542766852363,0.8188081758989179
40,8,23,20,20,20,1.2047368639517712e-12,0.32462219032536543,1.11854397841917,0.25011403715683217,-0.19887250578904636,0.8481168864397772,-0.12800627658309338,0.8112669810412602,0.45,0.4499999999994998,0.2581978582556243,0.6579146575496577
40,8,24,20,20,20,1.4368944830067478e-12,0.5798821919531034,1.7551826380297444,0.39247076915619156,-0.24156856854291808,1.401332952449125,-0.08479740486236956,1.3888498735228698,0.45,0.4499999999994998,0.2581978582556243,0.6579146575496577
40,8,25,20,20,20,1.3103716798373542e-12,0.44076889868954094,1.071331768009403,0.23955706597240595,-0.06062980279417185,0.9421676001732537,-0.00306051903054111,0.9134785770817546,0.75,0.7499999999997726,0.531299122381256,0.8881382985923343
40,8,26,20,20,20,1.9324496372504347e-12,1.1247508462483657,2.86063985932336,0.6396585184592468,-0.21406981949398984,2.4635715119907213,0.0533714261636723,2.4925219828177587,0.8,0.7999999999998182,0.5839825677481064,0.919342337420202
40,8,27,20,20,20,1.2432825952641477e-12,0.36700367010445245,1.3435481925757844,0.3004265089646432,-0.2617962397404454,0.9958035799493503,-0.13305245098140334,1.0134302340219499,0.75,0.7499999999997726,0.531299122381256,0.8881382985923343
40,8,28,20,20,20,1.8779445670604234e-12,1.0648218878017022,1.3848440322224453,0.3096605394284297,0.41669493007696046,1.7129488455264439,0.5304117318957228,1.6849774356488492,0.6,0.5999999999996362,0.38658150076225317,0.7811934676271829
40,8,29,20,20,20,1.819704110533817e-12,1.0007858286437152,2.088605243755656,0.46702633032001645,0.023288485241901746,1.9782831720455287,0.1903766604575112,1.993659544833635,0.65,0.6499999999996817,0.4328542766852363,0.8188081758989179
40,8,30,20,20,20,1.219940156840898e-12,0.3413383876374445,1.3204012480199279,0.2952506948148118,-0.27662841869070964,0.9593051939655987,-0.19190326417300227,0.9396467359014782,0.65,0.6499999999996817,0.4328542766852363,0.8188081758989179
40,8,31,20,20,20,2.20084512297482e-12,1.4198548036449155,1.988595157026992,0.4446633950839222,0.4891636216194213,2.3505459856704096,0.6363971895802345,2.319717162528192,0.3,0.29999999999936333,0.1454772448676043,0.5189728183535235
40,8,32,20,20,20,7.254251749618072e-13,-0.2023865850480538,0.6312045315530249,0.14114162402584746,-0.49779939921239974,0.09302622911629216,-0.45073475290828346,0.07940343805990406,0.7,0.6999999999997271,0.4810271816464765,0.8545227551323956
40,8,33,20,20,20,1.4991573620891388e-12,0.6483409514830031,1.4906738290894546,0.33332480141239235,-0.04931587580399144,1.3459977787699975,0.05512278160643428,1.3160906396027967,0.75,0.7499999999997726,0.531299122381256,0.8881382985923343
40,8,34,20,20,20,1.066688553348609e-12,0.17283646762235577,0.9229626282357465,0.2063807177426996,-0.2591233389791567,0.6047962742238682,-0.1973848046234244,0.5896286367662504,0.6,0.5999999999996362,0.38658150076225317,0.7811934676271829
40,8,35,20,20,20,1.179754710154371e-12,0.29715402173823546,0.9001762199478298,0.20128552195321495,-0.1241414175139659,0.7184494609904368,-0.05351207147397028,0.6882932625539148,0.75,0.7499999999997726,0.531299122381256,0.8881382985923343
40,8,36,20,20,20,1.7818919745361095e-12,0.9592109454431883,1.8775615565707786,0.4198355272432578,0.08048508802787413,1.8379368028585024,0.2104111103766936,1.8134477947805057,0.7,0.6999999999997271,0.4810271816464765,0.8545227551323956
40,8,37,20,20,20,1.4323857689244146e-12,0.5749248083932605,1.4241491391603525,0.3184494285260356,-0.0915975056242968,1.241447122410818,0.013462053633293622,1.2143247288884114,0.75,0.7499999999997726,0.531299122381256,0.8881382985923343
40,8,38,20,20,20,1.2318616083337842e-12,0.35444616217384045,1.1594899571971369,0.2592698363521119,-0.18821184189362367,0.8971041662413046,-0.12688899699405456,0.8675481723499959,0.7,0.6999999999997271,0.4810271816464765,0.8545227551323956
40,8,39,20,20,20,1.5990846593918528e-12,0.7582121767995665,1.0525780634020032,0.23536361013919627,0.2655904792458602,1.250833874353273,0.3045970786456645,1.194383139516278,0.55,0.5499999999995908,0.3420853424503424,0.7418021417443758
40,8,40,20,20,20,1.3405992660759657e-12,0.4740044812384962,1.1395406291235801,0.2548090309843202,-0.059316949892146364,1.0073259123691387,0.02607963716585917,0.9940931917903494,0.7,0.6999999999997271,0.4810271816464765,0.8545227551323956
40,8,41,20,20,20,1.6345606396993987e-12,0.7972184296544655,1.5192403488899031,0.339712469427832,0.08619205955958154,1.5082447997493496,0.211401410455895,1.5060381442136428,0.3,0.29999999999936333,0.1454772448676043,0.5189728183535235
40,8,42,20,20,20,1.5836855009457164e-12,0.7412806230300742,1.6005255153389215,0.35788838520207106,-0.007788375991190755,1.4903496220513393,0.09682658201692057,1.4647977959263623,0.75,0.7499999999997726,0.531299122381256,0.8881382985923343
40,8,43,20,20,20,1.6737914049014166e-12,0.8403531121606346,1.2549226433439968,0.28060923370209007,0.2530312361330902,1.427674988188179,0.326163114310524,1.3886726643460936,0.55,0.5499999999995908,0.3420853424503424,0.7418021417443758
40,8,44,20,20,20,1.3067340331362765e-12,0.4367692638439647,1.3603273896398904,0.3041784514889638,-0.19988355195509339,1.0734220796430227,-0.09242086472217045,1.0697957409777552,0.5,0.49999999999954525,0.29929800819821234,0.7007019918017876
40,8,45,20,20,20,1.8017177079849023e-12,0.9810095698993238,2.393679922791836,0.5352431023738993,-0.13926711832535177,2.1012862581239995,0.08966111058650698,2.11030464755743,0.55,0.5499999999995908,0.3420853424503424,0.7418021417443758
40,8,46,20,20,20,1.7057190175947055e-12,0.8754578935640346,1.3080676551598855,0.29249281961062573,0.26326338637729807,1.487652400750771,0.30847693807357485,1.439062723548579,0.6,0.5999999999996362,0.38658150076225317,0.7811934676271829
40,8,47,20,20,20,1.2069271258511579e-12,0.3270304087516157,1.1820893845216465,0.2643232219271289,-0.2262044528805588,0.8802652703837902,-0.1369500829738801,0.8610037673747775,0.55,0.5499999999995908,0.3420853424503424,0.7418021417443758
40,8,48,20,20,20,1.52736679951537e-12,0.679357555946164,1.245316560102599,0.27846124818956136,0.09653146526486267,1.2621836466274652,0.17327968111434602,1.227114862803905,0.4,0.39999999999945435,0.21880653237281708,0.6134184992377468
40,8,49,20,20,20,1.9936511965261936e-12,1.1920426723100856,1.530467711430945,0.3422229840128125,0.4757617347998947,1.9083236098202767,0.5993930528728302,1.8809117623073897,0.55,0.5499999999995908,0.3420853424503424,0.7418021417443758
40,8,50,20,20,20,2.122645481722917e-12,1.3338733888005359,1.605153185669408,0.3589231637457137,0.5826385733964413,2.0851082042046305,0.6939628407717254,2.041125754738645,0.5,0.49999999999954525,0.29929800819821234,0.7007019918017876
40,10,1,20,20,20,8.405688760585483e-13,-0.07578474682702281,1.145064017115548,0.25604409808593476,-0.611691203110153,0.46012170945610736,-0.4804175173064498,0.4907609880865757,0.6,0.5999999999996362,0.38658150076225317,0.7811934676271829
40,10,2,20,20,20,1.150619438413946e-12,0.26511945168122497,1.3330602380592216,0.29808133104024714,-0.35877194435604476,0.8890108477184947,-0.23120836135813838,0.8872500022796259,0.6,0.5999999999996362,0.38658150076225317,0.7811934676271829
40,10,3,20,20,20,1.2112078774973152e-12,0.3317371449621871,0.9194810836676804,0.2056022207106105,-0.0985932486248774,0.7620675385492516,-0.05780918085602614,0.7269361919622573,0.55,0.5499999999995908,0.3420853424503424,0.7418021417443758
40,10,4,20,20,20,1.0212040366601972e-12,0.1228257126396755,1.1061952564778148,0.24735277898722083,-0.3948896037053084,0.6405410289846594,-0.30603668610767404,0.6473467254610957,0.6,0.5999999999996362,0.38658150076225317,0.7811934676271829
40,10,5,20,20,20,1.2937979546133444e-12,0.4225458950901778,1.02043783766238,0.22817683718259765,-0.055033713791796834,0.9001255039721525,-0.0020749885771300393,0.8647211414493825,0.45,0.4499999999994998,0.2581978582556243,0.6579146575496577
40,10,6,20,20,20,1.240531802436034e-12,0.36397914140433885,1.0592576505970193,0.23685721124216558,-0.13176869918557294,0.8597269819942506,-0.06726952545343116,0.8363079216705065,0.6,0.5999999999996362,0.38658150076225317,0.7811934676271829
40,10,7,20,20,20,1.4416550637442013e-12,0.5851165058288997,1.1825225127534842,0.2644200723440652,0.031678933944398135,1.1385540777134013,0.12047478060035813,1.131857261242044,0.45,0.4499999999994998,0.2581978582556243,0.6579146575496577
40,10,8,20,20,20,1.4492337399529306e-12,0.593449348443547,1.7522137797679007,0.39180691226728714,-0.2266119436153129,1.413510640502407,-0.06505837371622934,1.370177703829139,0.4,0.39999999999945435,0.21880653237281708,0.6134184992377468
40,10,9,20,20,20,1.4583521455965837e-12,0.6034751414755222,1.3760971555832393,0.3077046783528227,-0.0405581519708933,1.2475084349219376,0.04482844338119554,1.1936055233655471,0.4,0.39999999999945435,0.21880653237281708,0.6134184992377468
40,10,10,20,20,20,1.3238288853038464e-12,0.45556525257731967,1.0010055885225022,0.2238316541793498,-0.012919783758051306,0.9240502889126907,0.05834715542224814,0.9075386601559198,0.5,0.49999999999954525,0.29929800819821234,0.7007019918017876
40,10,11,20,20,20,9.752028195966169e-13,0.07224683958642102,1.0678142425403077,0.23877052336625756,-0.4275056093028063,0.5719992884756483,-0.3392512433946482,0.5679189273225749,0.45,0.4499999999994998,0.2581978582556243,0.6579146575496577
40,10,12,20,20,20,1.3044854495751337e-12,0.43429692007246273,1.183820174323434,0.26471023829228496,-0.11974797612143301,0.9883418162663584,-0.057920784442517644,0.9502315140260387,0.4,0.39999999999945435,0.21880653237281708,0.6134184992377468
40,10,13,20,20,20,1.481541235704079e-12,0.6289718156862583,1.8107408564874115,0.4048939644742043,-0.21848099144297595,1.4764246228154925,-0.0885922487091467,1.478468388529365,0.65,0.6499999999996817,0.4328542766852363,0.8188081758989179
40,10,14,20,20,20,1.1105075017120177e-12,0.22101591086483988,1.3031058990603794,0.29138333721799875,-0.38885642298618606,0.8308882447158658,-0.23773519160640819,0.8520969831345955,0.4,0.39999999999945435,0.21880653237281708,0.6134184992377468
40,10,15,20,20,20,1.2940191930550127e-12,0.4227891493293027,0.9770287138068033,0.21847026200411995,-0.034474364218195885,0.8800526628768013,0.030648622880695475,0.8552698950639059,0.6,0.5999999999996362,0.38658150076225317,0.7811934676271829
40,10,16,20,20,20,1.110561745758003e-12,0.2210755528241383,0.9780000424605368,0.2186874576939441,-0.23664255652667607,0.6787936621749526,-0.16533483677402766,0.653089213690049,0.6,0.5999999999996362,0.38658150076225317,0.7811934676271829
40,10,17,20,20,20,1.6632964794928672e-12,0.8288138196412926,1.2829621803174334,0.2868790647751124,0.22836903636083616,1.429258602921749,0.2874263108353796,1.4028596607761248,0.4,0.39999999999945435,0.21880653237281708,0.6134184992377468
40,10,18,20,20,20,1.2294431836095619e-12,0.3517870760686571,1.1860362455003934,0.26520576687175085,-0.20329497336170743,0.9068691254990217,-0.12103495056275192,0.8990507597449813,0.55,0.5499999999995908,0.3420853424503424,0.7418021417443758
40,10,19,20,20,20,1.4772011046821044e-12,0.6241997911615262,1.695312390858479,0.3790833749057252,-0.16923083114242232,1.4176304134654747,-0.020397666434163665,1.4108760764962243,0.45,0.4499999999994998,0.2581978582556243,0.6579146575496577
40,10,20,20,20,20,1.5163305784563364e-12,0.66722310256505,1.3113951301672107,0.2932368656416068,0.05347128913788313,1.2809749159922168,0.12837570792167385,1.24575474383104,0.45,0.4499999999994998,0.2581978582556243,0.6579146575496577
40,10,21,20,20,20,1.378187253934825e-12,0.5153329109540146,1.5725059779889576,0.3516230261808097,-0.22062254092624656,1.2512883628342757,-0.10975728119715539,1.2530550683549886,0.4,0.39999999999945435,0.21880653237281708,0.6134184992377468
40,10,22,20,20,20,1.4374185915019436e-12,0.5804584553377872,1.302899476580456,0.2913371797482795,-0.029317269818825653,1.1902341804944,0.08024001847738799,1.1864483833465411,0.5,0.49999999999954525,0.29929800819821234,0.7007019918017876
40,10,23,20,20,20,1.1188431703941662e-12,0.23018107550615036,0.909306001950027,0.20332700327088166,-0.19538723325055252,0.6557493842628532,-0.13654933358716123,0.6287769340530389,0.6,0.5999999999996362,0.38658150076225317,0.7811934676271829
40,10,24,20,20,20,1.286979600496914e-12,0.4150490354568682,1.343803799142172,0.300483664330437,-0.21387050194347457,1.043968572857211,-0.12487936826814233,1.0407013107361256,0.65,0.6499999999996817,0.4328542766852363,0.8188081758989179
40,10,25,20,20,20,1.2318103898783486e-12,0.3543898468865325,1.1834894569183816,0.264636287632381,-0.19950026879734484,0.9082799625704099,-0.11399257330632542,0.8889413916560285,0.5,0.49999999999954525,0.29929800819821234,0.7007019918017876
40,10,26,20,20,20,1.5247963287326083e-12,0.6765312934316587,1.682329728484912,0.3761803633461027,-0.11082325584777475,1.4638858427110923,0.02805402990302119,1.4895879931108935,0.65,0.6499999999996817,0.4328542766852363,0.8188081758989179
40,10,27,20,20,20,1.0196940281051548e-12,0.12116544067536499,1.1725364168647137,0.26218711342035306,-0.4275984944693015,0.6699293758200314,-0.3470824723263064,0.6523808418157615,0.5,0.49999999999954525,0.29929800819821234,0.7007019918017876
40,10,28,20,20,20,1.1920437750443226e-12,0.3106659914792312,0.9674851780158145,0.21633626252668461,-0.14213100982990062,0.7634629927883629,-0.09115020379445216,0.7285750297598284,0.6,0.5999999999996362,0.38658150076225317,0.7811934676271829
