particle_radius_um,exchange_current_scale,electrolyte_diff_scale,solid_diff_scale,thermal_resistance_KW,heat_capacity_scale,aging_resistance_growth,active_material_frac,loss,voltage_rmse,temp_err,fade_err,dynamic_err
9.09251235915311,0.9181407966385464,1.3363239430550782,1.3603039064216933,2.7314815312872183,1.01819303575931,0.9004341342135683,0.8981557097686419,0.12578461895229603,0.02978645340767506,0.12669177616419347,0.008129806612474866,0.004090932764454019
4.468321742042527,1.4664467452345722,1.0549983169825194,0.7733394824482374,2.630800474979076,1.2124768579846328,1.779632899579569,0.8735915606100998,0.13350479561630685,0.05413591378166532,0.01028102649669016,0.021550591515037576,0.018935822447432943
7.714042652536466,0.7718482906855246,1.326830591032614,0.8392716829735847,3.0546087207491004,1.154869307195835,0.8608999094888621,0.9662889425034047,0.1357342528051924,0.08344664301081035,0.06004132085965708,0.002018111144798218,0.0055364335619319804
8.322537162282313,1.685005048779141,0.7558975676917321,1.0766168186387244,2.503787872060136,1.031897710106964,1.3345935208104616,0.9716458366401286,0.13684395046460063,0.049207938354173704,0.0193012493603959,0.026047913967666814,0.01791910629319568
10.91889014278401,1.4742192187501695,1.394600552734174,1.2441452799060075,2.6914554515979585,1.1741887719679884,1.3723103392499656,0.9258124708274891,0.15723446692953336,0.03333897042984282,0.05034290926757734,0.03121493947773568,0.022492729426344532
11.76456897133826,1.4007558142266525,1.3827075517954714,1.4390743530749655,2.808666435523066,1.1871491524476248,1.2866414954269634,0.9705572554753713,0.1579428586417464,0.04419276071137582,0.06600502104080341,0.027499656906348147,0.016458998807308306
13.75886108892093,1.154882755433113,0.9146845018120957,1.1060541296925248,2.795263890102992,1.1421149551096195,1.04332718592455,0.8779042789277672,0.1599363668120315,0.04569450783742489,0.05762384736460824,0.06044375160645532,0.0028540194512381156
4.55102090286355,0.8046506729931007,1.3386463532943975,1.0551164544807077,2.5276856153577656,0.9372002598241994,0.9087066976000492,0.8537834678408736,0.16742855163017312,0.045275113999916246,0.14559009008950952,0.013486823293014316,0.007446078249973592
11.967470233520002,1.6274193351424127,1.1948070600053573,0.7461952525537602,2.15405983467308,1.0392695428148429,1.749674519211844,0.9734682220700024,0.1697712852376434,0.043921563034868084,0.0048721540902345595,0.08896747770757041,0.006466182599820042
10.864606514630967,1.1791877767953123,1.3809907480051367,0.7358961962107043,2.9214251358050483,1.1614171067957002,1.0809709021705278,0.9492377320466004,0.17553872126619902,0.05458705600600319,0.03351761391362196,0.0256331555767626,0.028032524087963
6.011583547341252,1.3888435670369526,0.7996691101122249,1.14956875803564,2.897694519387629,1.141093643388543,1.0600904858259346,0.9273943771945774,0.17578459014793313,0.04246503531927596,0.1782904613514713,0.0027861263549591175,0.009200770556729382
5.080781211328592,1.6402017642694435,0.8102219383327234,1.7850934768564028,3.0383373772619326,1.2537307431226217,1.0304137161256293,0.851425987643716,0.17651000227566055,0.07700372400721008,0.033574163683464775,0.0248160305041234,0.019833017381369417
9.484268356759703,1.5979237754828453,0.8784818259403491,0.5170744365997415,1.8653101211638492,0.8602275346847976,1.5555293708762181,0.9852468552742741,0.18229588492746784,0.04497818247604348,0.027746692322750732,0.030971916741297623,0.0334013547872867
9.070777757480029,1.2411168158622412,1.2452253107662088,1.377207140773226,3.0749016834088745,1.166369630296578,1.137083589336746,0.9160089616910132,0.18422626391001762,0.02511072073895675,0.23316451965654217,0.012951717470218393,0.0014699081651493862
6.021110072522399,1.4373434064996378,0.8457313335367798,1.7415858065701955,2.997046033282853,1.1948917197600304,1.0696795439751958,0.9626647297100129,0.18911631870013074,0.0695975867609205,0.12180968281425919,0.02268540764219118,0.007684173232010122
6.8148879867416365,1.4775017878724375,0.9281468813189235,0.9224738312422047,2.736139502813745,0.9294459974627025,0.6712270642717382,0.9348255683615069,0.18913767768511858,0.05225610168524238,0.18111475551708622,0.006783119670094262,0.008029191634204541
12.193655929169754,1.3356155370789953,1.2281322762279365,0.674451072129336,2.5889122880553597,1.056320558214372,1.127211985584205,0.8915424823029792,0.1892505541145577,0.04183514106691803,0.04989983107245166,0.05425735713209878,0.020946674338260057
7.776242385487931,1.3644432087599478,1.22470087704805,0.8120663946978094,2.722609515010231,1.2736838783453859,1.766089954929301,0.9842731375771686,0.189820705291173,0.04575174944674393,0.031217540750105854,0.010214515623559905,0.04523240505843748
6.7802218264916,1.3376243842696804,0.9987591604895396,0.680370043627521,1.982464768523731,0.8857842734141673,1.5474483183093306,0.8781684576667602,0.1902336063016266,0.06303854863833451,0.088246763115853,0.02464640939032592,0.017868523410155684
12.482774903494331,0.6444483962613358,1.0783169210723074,1.4525963385651426,2.9082859009555246,1.1964021478326146,1.1776622581007499,0.9634299743615838,0.1939685200996541,0.04503947921790114,0.08168923020631169,0.0180198197931819,0.031316687602459065
5.467389788611157,1.2001979577391069,1.1384885141193568,0.8616144586515544,3.0315123140878764,1.1305261778693507,0.9998046352150791,0.9339720818797512,0.19471683581842292,0.02961150891285589,0.2021675810987542,0.017129707922266646,0.009299651495837807
12.429072541770221,1.2435066500968035,0.8653992380742933,0.7000367165605527,1.965163547379737,0.87260636382756,1.333641166510112,0.9522456185788196,0.19633068847200702,0.03665897685526694,0.2122592177897129,0.02638329500859571,0.00026249077303899804
6.143846977785406,1.1473725669225554,1.0680160016479525,1.5033815140598523,3.0036466623049316,1.124776567015671,1.0425503639774154,0.8982692038455026,0.20165134094210757,0.02986916637558088,0.14228077168485065,0.05062547898628855,0.010265254708828025
11.247628360349607,1.1522121142176565,1.1755245337661069,1.4718595204802463,2.4389643962186622,1.0729668043654568,1.5815379699810963,0.9813110946774348,0.2030694990511594,0.03445765771418456,0.06066389502840508,0.06282352453114148,0.022730109953024796
12.801316276497356,1.4423199073010726,1.281991975425465,1.1618557814691968,2.5345610885396948,1.157747298490015,1.5006521124227419,0.9686538939710561,0.2075200731678113,0.04034639327258592,0.07185899233953386,0.08545525384126029,0.008604791952797092
