fpr,tpr
0.0,0.0
0.0,0.0263671875
0.0,0.05859375
0.00025150905432595576,0.05859375
0.00025150905432595576,0.078125
0.0005030181086519115,0.078125
0.0005030181086519115,0.0947265625
0.0007545271629778672,0.0947265625
0.0007545271629778672,0.125
0.001006036217303823,0.125
0.001006036217303823,0.1279296875
0.0012575452716297787,0.1279296875
0.0012575452716297787,0.1748046875
0.0015090543259557343,0.1748046875
0.0015090543259557343,0.236328125
0.0017605633802816902,0.236328125
0.0017605633802816902,0.2470703125
0.002012072434607646,0.2470703125
0.002012072434607646,0.298828125
0.0022635814889336017,0.298828125
0.0022635814889336017,0.3017578125
0.0025150905432595573,0.3017578125
0.0025150905432595573,0.3046875
0.002766599597585513,0.3046875
0.002766599597585513,0.306640625
0.0030181086519114686,0.306640625
0.0030181086519114686,0.3076171875
0.0032696177062374247,0.3076171875
0.0032696177062374247,0.3115234375
0.003772635814889336,0.3115234375
0.003772635814889336,0.3125
0.004024144869215292,0.3125
0.004024144869215292,0.330078125
0.004275653923541248,0.330078125
0.004275653923541248,0.337890625
0.004527162977867203,0.337890625
0.004527162977867203,0.33984375
0.004778672032193159,0.33984375
0.004778672032193159,0.3408203125
0.005030181086519115,0.3408203125
0.005030181086519115,0.341796875
0.00528169014084507,0.341796875
0.00528169014084507,0.34375
0.005533199195171026,0.34375
0.005533199195171026,0.3447265625
0.005784708249496982,0.3447265625
0.005784708249496982,0.3486328125
0.006036217303822937,0.3486328125
0.006036217303822937,0.349609375
0.006287726358148894,0.349609375
0.006287726358148894,0.3505859375
0.006539235412474849,0.3505859375
0.006539235412474849,0.3671875
0.006790744466800805,0.3671875
0.006790744466800805,0.3681640625
0.007042253521126761,0.3681640625
0.007042253521126761,0.3720703125
0.007293762575452716,0.3720703125
0.007293762575452716,0.3876953125
0.007545271629778672,0.3876953125
0.007545271629778672,0.390625
0.007796780684104628,0.390625
0.007796780684104628,0.3935546875
0.008048289738430584,0.3935546875
0.008048289738430584,0.39453125
0.00829979879275654,0.39453125
0.00829979879275654,0.3984375
0.008551307847082495,0.3984375
0.008551307847082495,0.3994140625
0.008802816901408451,0.3994140625
0.008802816901408451,0.40234375
0.009557344064386318,0.40234375
0.009557344064386318,0.404296875
0.009808853118712274,0.404296875
0.009808853118712274,0.4072265625
0.01006036217303823,0.4072265625
0.01006036217303823,0.412109375
0.010311871227364185,0.412109375
0.010311871227364185,0.4140625
0.01056338028169014,0.4140625
0.01056338028169014,0.4150390625
0.010814889336016096,0.4150390625
0.010814889336016096,0.416015625
0.011066398390342052,0.416015625
0.011066398390342052,0.4169921875
0.011317907444668008,0.4169921875
0.011317907444668008,0.421875
0.011569416498993963,0.421875
0.011569416498993963,0.423828125
0.011820925553319919,0.423828125
0.011820925553319919,0.42578125
0.012072434607645875,0.42578125
0.012072434607645875,0.427734375
0.01232394366197183,0.427734375
0.01232394366197183,0.4326171875
0.013078470824949699,0.4326171875
0.013078470824949699,0.4365234375
0.013329979879275655,0.4365234375
0.013329979879275655,0.44140625
0.01358148893360161,0.44140625
0.01358148893360161,0.4482421875
0.014084507042253521,0.4482421875
0.014084507042253521,0.4541015625
0.014587525150905433,0.4541015625
0.014587525150905433,0.4560546875
0.015090543259557344,0.4560546875
0.015090543259557344,0.4609375
0.01609657947686117,0.4609375
0.01609657947686117,0.462890625
0.01659959758551308,0.462890625
0.01659959758551308,0.46484375
0.016851106639839034,0.46484375
0.016851106639839034,0.466796875
0.01710261569416499,0.466796875
0.01710261569416499,0.4677734375
0.017354124748490945,0.4677734375
0.017354124748490945,0.4736328125
0.017857142857142856,0.4736328125
0.017857142857142856,0.474609375
0.018108651911468814,0.474609375
0.018108651911468814,0.4755859375
0.018360160965794767,0.4755859375
0.018360160965794767,0.4775390625
0.018611670020120725,0.4775390625
0.018611670020120725,0.478515625
0.01886317907444668,0.478515625
0.01886317907444668,0.48046875
0.019114688128772636,0.48046875
0.019114688128772636,0.4814453125
0.01936619718309859,0.4814453125
0.01936619718309859,0.482421875
0.019617706237424547,0.482421875
0.019617706237424547,0.4951171875
0.0198692152917505,0.4951171875
0.0198692152917505,0.49609375
0.02012072434607646,0.49609375
0.02012072434607646,0.5
0.020372233400402416,0.5
0.020372233400402416,0.501953125
0.02062374245472837,0.501953125
0.02062374245472837,0.50390625
0.02112676056338028,0.50390625
0.02112676056338028,0.5068359375
0.021629778672032193,0.5068359375
0.021629778672032193,0.5126953125
0.02188128772635815,0.5126953125
0.02188128772635815,0.5146484375
0.022132796780684104,0.5146484375
0.022132796780684104,0.515625
0.023390342052313884,0.515625
0.023390342052313884,0.5166015625
0.023641851106639838,0.5166015625
0.023641851106639838,0.51953125
0.023893360160965795,0.51953125
0.023893360160965795,0.5224609375
0.02414486921529175,0.5224609375
0.02414486921529175,0.52734375
0.024396378269617706,0.52734375
0.024396378269617706,0.53125
0.02464788732394366,0.53125
0.02464788732394366,0.5322265625
0.025150905432595575,0.5322265625
0.025150905432595575,0.533203125
0.025653923541247486,0.533203125
0.025653923541247486,0.5341796875
0.02590543259557344,0.5341796875
0.02590543259557344,0.53515625
0.02665995975855131,0.53515625
0.02665995975855131,0.5361328125
0.026911468812877263,0.5361328125
0.026911468812877263,0.5380859375
0.02716297786720322,0.5380859375
0.02716297786720322,0.541015625
0.027414486921529174,0.541015625
0.027414486921529174,0.544921875
0.02766599597585513,0.544921875
0.02766599597585513,0.546875
0.028169014084507043,0.546875
0.028169014084507043,0.55078125
0.028420523138832997,0.55078125
0.028420523138832997,0.5546875
0.029175050301810865,0.5546875
0.029175050301810865,0.5556640625
0.029678068410462777,0.5556640625
0.029678068410462777,0.5576171875
0.030181086519114688,0.5576171875
0.030181086519114688,0.55859375
0.030432595573440645,0.55859375
0.030432595573440645,0.5615234375
0.030935613682092557,0.5615234375
0.030935613682092557,0.5634765625
0.03169014084507042,0.5634765625
0.03169014084507042,0.564453125
0.03194164989939638,0.564453125
0.03194164989939638,0.5654296875
0.03219315895372234,0.5654296875
0.03219315895372234,0.56640625
0.03244466800804829,0.56640625
0.03244466800804829,0.5732421875
0.03370221327967807,0.5732421875
0.03370221327967807,0.5751953125
0.033953722334004025,0.5751953125
0.033953722334004025,0.5771484375
0.03420523138832998,0.5771484375
0.03420523138832998,0.578125
0.03445674044265593,0.578125
0.03445674044265593,0.5791015625
0.03495975855130785,0.5791015625
0.03495975855130785,0.5849609375
0.035211267605633804,0.5849609375
0.035211267605633804,0.587890625
0.03546277665995976,0.587890625
0.03546277665995976,0.5908203125
0.03571428571428571,0.5908203125
0.03571428571428571,0.591796875
0.03772635814889336,0.591796875
0.03772635814889336,0.595703125
0.037977867203219315,0.595703125
0.037977867203219315,0.5966796875
0.03848088531187123,0.5966796875
0.03848088531187123,0.5986328125
0.03873239436619718,0.5986328125
0.03873239436619718,0.599609375
0.039738430583501,0.599609375
0.039738430583501,0.6005859375
0.04099597585513078,0.6005859375
0.04099597585513078,0.6025390625
0.041750503018108655,0.6025390625
0.041750503018108655,0.603515625
0.04275653923541248,0.603515625
0.04275653923541248,0.6044921875
0.04300804828973843,0.6044921875
0.04300804828973843,0.60546875
0.04351106639839034,0.60546875
0.04351106639839034,0.6064453125
0.0437625754527163,0.6064453125
0.0437625754527163,0.607421875
0.04426559356136821,0.607421875
0.04426559356136821,0.6083984375
0.044517102615694165,0.6083984375
0.044517102615694165,0.609375
0.04476861167002012,0.609375
0.04476861167002012,0.6103515625
0.04552313883299799,0.6103515625
0.04552313883299799,0.615234375
0.045774647887323945,0.615234375
0.045774647887323945,0.6181640625
0.04627766599597585,0.6181640625
0.04627766599597585,0.619140625
0.04652917505030181,0.619140625
0.04652917505030181,0.62109375
0.04678068410462777,0.62109375
0.04678068410462777,0.6220703125
0.04753521126760563,0.6220703125
0.04753521126760563,0.623046875
0.04778672032193159,0.623046875
0.04778672032193159,0.6259765625
0.04803822937625755,0.6259765625
0.04803822937625755,0.626953125
0.0482897384305835,0.626953125
0.0482897384305835,0.62890625
0.04904426559356137,0.62890625
0.04904426559356137,0.6298828125
0.04929577464788732,0.6298828125
0.04929577464788732,0.6328125
0.05030181086519115,0.6328125
0.05030181086519115,0.6357421875
0.05080482897384306,0.6357421875
0.05080482897384306,0.63671875
0.05155935613682092,0.63671875
0.05155935613682092,0.6376953125
0.05181086519114688,0.6376953125
0.05181086519114688,0.638671875
0.052565392354124746,0.638671875
0.052565392354124746,0.6396484375
0.0528169014084507,0.6396484375
0.0528169014084507,0.640625
0.053822937625754526,0.640625
0.053822937625754526,0.6435546875
0.055080482897384306,0.6435546875
0.055080482897384306,0.64453125
0.05558350100603622,0.64453125
0.05558350100603622,0.646484375
0.05583501006036217,0.646484375
0.05583501006036217,0.6474609375
0.056338028169014086,0.6474609375
0.056338028169014086,0.6484375
0.057847082494969816,0.6484375
0.057847082494969816,0.650390625
0.058098591549295774,0.650390625
0.058098591549295774,0.6513671875
0.05835010060362173,0.6513671875
0.05835010060362173,0.65234375
0.05860160965794769,0.65234375
0.05860160965794769,0.6533203125
0.05960764587525151,0.6533203125
0.05960764587525151,0.65625
0.06111670020120724,0.65625
0.06111670020120724,0.658203125
0.061619718309859156,0.658203125
0.061619718309859156,0.6611328125
0.061871227364185113,0.6611328125
0.061871227364185113,0.6630859375
0.06237424547283702,0.6630859375
0.06237424547283702,0.6640625
0.06388329979879276,0.6640625
0.06388329979879276,0.666015625
0.06488933601609657,0.666015625
0.06488933601609657,0.6669921875
0.06564386317907445,0.6669921875
0.06564386317907445,0.66796875
0.0658953722334004,0.66796875
0.0658953722334004,0.6689453125
0.06690140845070422,0.6689453125
0.06690140845070422,0.669921875
0.06740442655935613,0.669921875
0.06740442655935613,0.6708984375
0.06790744466800805,0.6708984375
0.06790744466800805,0.671875
0.068158953722334,0.671875
0.068158953722334,0.6728515625
0.06891348088531186,0.6728515625
0.06891348088531186,0.677734375
0.06966800804828974,0.677734375
0.06966800804828974,0.6787109375
0.07067404426559357,0.6787109375
0.07067404426559357,0.6796875
0.07193158953722334,0.6796875
0.07193158953722334,0.6806640625
0.07268611670020121,0.6806640625
0.07268611670020121,0.681640625
0.07318913480885311,0.681640625
0.07318913480885311,0.6826171875
0.07344064386317907,0.6826171875
0.07344064386317907,0.6865234375
0.07394366197183098,0.6865234375
0.07394366197183098,0.6875
0.0744466800804829,0.6875
0.0744466800804829,0.6884765625
0.0767102615694165,0.6884765625
0.0767102615694165,0.689453125
0.07696177062374246,0.689453125
0.07696177062374246,0.6904296875
0.07771629778672032,0.6904296875
0.07771629778672032,0.693359375
0.07796780684104627,0.693359375
0.07796780684104627,0.697265625
0.07821931589537223,0.697265625
0.07821931589537223,0.6982421875
0.07922535211267606,0.6982421875
0.07922535211267606,0.69921875
0.079476861167002,0.69921875
0.079476861167002,0.7001953125
0.07972837022132796,0.7001953125
0.07972837022132796,0.701171875
0.08023138832997988,0.701171875
0.08023138832997988,0.703125
0.08048289738430583,0.703125
0.08048289738430583,0.7041015625
0.08199195171026157,0.7041015625
0.08199195171026157,0.705078125
0.08249496981891348,0.705078125
0.08249496981891348,0.7080078125
0.08274647887323944,0.7080078125
0.08274647887323944,0.708984375
0.08375251509054325,0.708984375
0.08375251509054325,0.7099609375
0.08475855130784708,0.7099609375
0.08475855130784708,0.7109375
0.08677062374245473,0.7109375
0.08677062374245473,0.712890625
0.08777665995975856,0.712890625
0.08777665995975856,0.7138671875
0.08878269617706237,0.7138671875
0.08878269617706237,0.71484375
0.08953722334004025,0.71484375
0.08953722334004025,0.7158203125
0.09004024144869216,0.7158203125
0.09004024144869216,0.716796875
0.09054325955734406,0.716796875
0.09054325955734406,0.7177734375
0.09154929577464789,0.7177734375
0.09154929577464789,0.71875
0.0920523138832998,0.71875
0.0920523138832998,0.7197265625
0.09230382293762575,0.7197265625
0.09230382293762575,0.720703125
0.09456740442655935,0.720703125
0.09456740442655935,0.7216796875
0.09532193158953722,0.7216796875
0.09532193158953722,0.7236328125
0.09632796780684105,0.7236328125
0.09632796780684105,0.724609375
0.09708249496981891,0.724609375
0.09708249496981891,0.7255859375
0.09733400402414487,0.7255859375
0.09733400402414487,0.7265625
0.09783702213279678,0.7265625
0.09783702213279678,0.7275390625
0.09909456740442656,0.7275390625
0.09909456740442656,0.728515625
0.09959758551307847,0.728515625
0.09959758551307847,0.7294921875
0.09984909456740443,0.7294921875
0.09984909456740443,0.73046875
0.10211267605633803,0.73046875
0.10211267605633803,0.732421875
0.10462776659959759,0.732421875
0.10462776659959759,0.734375
0.1056338028169014,0.734375
0.1056338028169014,0.736328125
0.10613682092555332,0.736328125
0.10613682092555332,0.7373046875
0.10638832997987928,0.7373046875
0.10638832997987928,0.73828125
0.1068913480885312,0.73828125
0.1068913480885312,0.7392578125
0.10764587525150905,0.7392578125
0.10764587525150905,0.740234375
0.10789738430583501,0.740234375
0.10789738430583501,0.7421875
0.1096579476861167,0.7421875
0.1096579476861167,0.7470703125
0.11041247484909457,0.7470703125
0.11041247484909457,0.7490234375
0.11091549295774648,0.7490234375
0.11091549295774648,0.7509765625
